variant_id,test_day,train_days,test_proxy_pnl,test_trade_count,test_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",65.17054203264782,159,0.7169811320754716,0.1,0.03,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",41.94076532358577,105,0.5904761904761905,0.1,0.03,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",51.179753150504084,178,0.5280898876404494,0.1,0.03,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",130.34108406529563,159,0.7169811320754716,0.1,0.03,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",41.94076532358577,105,0.5904761904761905,0.1,0.03,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",51.179753150504084,178,0.5280898876404494,0.1,0.03,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",130.34108406529563,159,0.7169811320754716,0.1,0.03,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",60.47820100201028,105,0.5904761904761905,0.1,0.03,100,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",71.12590539713412,178,0.5280898876404494,0.1,0.03,100,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",203.86560706628413,159,0.7169811320754716,0.1,0.03,100,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",60.47820100201028,105,0.5904761904761905,0.1,0.03,100,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",71.12590539713412,178,0.5280898876404494,0.1,0.03,100,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",203.86560706628413,159,0.7169811320754716,0.1,0.03,100,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",12.888270645145104,41,0.6585365853658537,0.2,0.03,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",21.099124087299906,67,0.5970149253731343,0.2,0.03,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",56.66172240765733,104,0.8173076923076923,0.2,0.03,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",12.888270645145104,41,0.6585365853658537,0.2,0.03,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",21.099124087299906,67,0.5970149253731343,0.2,0.03,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",56.66172240765733,104,0.8173076923076923,0.2,0.03,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",25.776541290290208,41,0.6585365853658537,0.2,0.03,100,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",42.19824817459981,67,0.5970149253731343,0.2,0.03,100,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",113.32344481531466,104,0.8173076923076923,0.2,0.03,100,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",25.776541290290208,41,0.6585365853658537,0.2,0.03,100,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",42.19824817459981,67,0.5970149253731343,0.2,0.03,100,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",113.32344481531466,104,0.8173076923076923,0.2,0.03,100,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",39.25354443746224,41,0.6585365853658537,0.2,0.03,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",68.36367483845792,67,0.5970149253731343,0.2,0.03,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",184.3410034671731,104,0.8173076923076923,0.2,0.03,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",39.25354443746224,41,0.6585365853658537,0.2,0.03,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",68.36367483845792,67,0.5970149253731343,0.2,0.03,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",184.3410034671731,104,0.8173076923076923,0.2,0.03,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",12.632493213790482,21,0.9047619047619048,0.5,0.03,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",12.632493213790482,21,0.9047619047619048,0.5,0.03,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",25.264986427580965,21,0.9047619047619048,0.5,0.03,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",25.264986427580965,21,0.9047619047619048,0.5,0.03,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",39.773156080823085,21,0.9047619047619048,0.5,0.03,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",39.773156080823085,21,0.9047619047619048,0.5,0.03,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",23.611531109252002,131,0.5801526717557252,0.1,0.03,200,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",56.15221155780417,231,0.6103896103896104,0.1,0.03,200,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",100.25253790992713,285,0.6631578947368421,0.1,0.03,200,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",23.611531109252002,131,0.5801526717557252,0.1,0.03,200,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",56.15221155780417,231,0.6103896103896104,0.1,0.03,200,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",100.25253790992713,285,0.6631578947368421,0.1,0.03,200,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",47.223062218504005,131,0.5801526717557252,0.1,0.03,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",112.30442311560834,231,0.6103896103896104,0.1,0.03,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",200.50507581985426,285,0.6631578947368421,0.1,0.03,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",47.223062218504005,131,0.5801526717557252,0.1,0.03,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",112.30442311560834,231,0.6103896103896104,0.1,0.03,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",200.50507581985426,285,0.6631578947368421,0.1,0.03,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",68.01041369725738,131,0.5801526717557252,0.1,0.03,200,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",175.99425239209177,231,0.6103896103896104,0.1,0.03,200,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",319.8176003619095,285,0.6631578947368421,0.1,0.03,200,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",68.01041369725738,131,0.5801526717557252,0.1,0.03,200,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",175.99425239209177,231,0.6103896103896104,0.1,0.03,200,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",319.8176003619095,285,0.6631578947368421,0.1,0.03,200,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",13.452900499898202,56,0.6071428571428571,0.2,0.03,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",35.590962042149485,110,0.6454545454545455,0.2,0.03,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",100.91349071821423,189,0.7777777777777778,0.2,0.03,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",13.452900499898202,56,0.6071428571428571,0.2,0.03,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",35.590962042149485,110,0.6454545454545455,0.2,0.03,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",100.91349071821423,189,0.7777777777777778,0.2,0.03,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",26.905800999796405,56,0.6071428571428571,0.2,0.03,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",71.18192408429897,110,0.6454545454545455,0.2,0.03,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",201.82698143642847,189,0.7777777777777778,0.2,0.03,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",26.905800999796405,56,0.6071428571428571,0.2,0.03,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",71.18192408429897,110,0.6454545454545455,0.2,0.03,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",201.82698143642847,189,0.7777777777777778,0.2,0.03,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",43.180679556109524,56,0.6071428571428571,0.2,0.03,200,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",117.98554923369888,110,0.6454545454545455,0.2,0.03,200,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",330.0364670063659,189,0.7777777777777778,0.2,0.03,200,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",43.180679556109524,56,0.6071428571428571,0.2,0.03,200,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",117.98554923369888,110,0.6454545454545455,0.2,0.03,200,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",330.0364670063659,189,0.7777777777777778,0.2,0.03,200,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",2.9850800531264268,5,0.8,0.5,0.03,200,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",49.38819233806058,62,0.9193548387096774,0.5,0.03,200,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",2.9850800531264268,5,0.8,0.5,0.03,200,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",49.38819233806058,62,0.9193548387096774,0.5,0.03,200,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",5.9701601062528535,5,0.8,0.5,0.03,200,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",98.77638467612115,62,0.9193548387096774,0.5,0.03,200,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",5.9701601062528535,5,0.8,0.5,0.03,200,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",98.77638467612115,62,0.9193548387096774,0.5,0.03,200,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",11.102480662847885,5,0.8,0.5,0.03,200,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",169.1369126493682,62,0.9193548387096774,0.5,0.03,200,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",11.102480662847885,5,0.8,0.5,0.03,200,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",169.1369126493682,62,0.9193548387096774,0.5,0.03,200,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,2,20,20,300,60
