variant_id,proxy_pnl,day_0_proxy_pnl,day_1_proxy_pnl,day_2_proxy_pnl,min_day_proxy_pnl,positive_days,trade_count,unit_count,mean_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p015_h400_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,197.591192846949,36.94508616677699,62.428846331095315,98.21726034907671,36.94508616677699,3,631,631,0.5860067814293166,0.1,0.015,400,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,197.591192846949,36.94508616677699,62.428846331095315,98.21726034907671,36.94508616677699,3,631,631,0.5860067814293166,0.1,0.015,400,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,196.92592605545485,36.94508616677699,61.76357953960117,98.21726034907671,36.94508616677699,3,632,632,0.5852478257523281,0.1,0.015,400,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,196.92592605545485,36.94508616677699,61.76357953960117,98.21726034907671,36.94508616677699,3,632,632,0.5852478257523281,0.1,0.015,400,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,194.41236911521156,36.40640543001561,63.12706067217868,94.87890301301726,36.40640543001561,3,624,624,0.5857117296730823,0.1,0.03,400,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,194.41236911521156,36.40640543001561,63.12706067217868,94.87890301301726,36.40640543001561,3,624,624,0.5857117296730823,0.1,0.03,400,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,321.20676505000813,36.03712143194073,119.75181978396813,165.41782383409924,36.03712143194073,3,232,826,0.6975222066386162,0.2,0.008,200,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,321.20676505000813,36.03712143194073,119.75181978396813,165.41782383409924,36.03712143194073,3,232,826,0.6975222066386162,0.2,0.008,200,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,270.3552884866798,35.63625571306173,114.79412279596453,119.92490997765356,35.63625571306173,3,476,952,0.6092988919705813,0.1,0.008,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,270.3552884866798,35.63625571306173,114.79412279596453,119.92490997765356,35.63625571306173,3,476,952,0.6092988919705813,0.1,0.008,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,270.3552884866798,35.63625571306173,114.79412279596453,119.92490997765356,35.63625571306173,3,476,952,0.6092988919705813,0.1,0.008,200,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,270.3552884866798,35.63625571306173,114.79412279596453,119.92490997765356,35.63625571306173,3,476,952,0.6092988919705813,0.1,0.008,200,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,268.4351289227822,35.37106008791578,117.66273456087302,115.40133427399343,35.37106008791578,3,477,954,0.6093352211434736,0.1,0.015,200,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,268.4351289227822,35.37106008791578,117.66273456087302,115.40133427399343,35.37106008791578,3,477,954,0.6093352211434736,0.1,0.015,200,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,232.84779430203423,35.34029679019894,66.58599578439988,130.9215017274354,35.34029679019894,3,175,618,0.6872556207233625,0.2,0.03,100,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,232.84779430203423,35.34029679019894,66.58599578439988,130.9215017274354,35.34029679019894,3,175,618,0.6872556207233625,0.2,0.03,100,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,264.8841777195496,34.70551005778486,111.95801231349006,118.22065534827468,34.70551005778486,3,467,934,0.6121373177255788,0.1,0.008,200,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,264.8841777195496,34.70551005778486,111.95801231349006,118.22065534827468,34.70551005778486,3,467,934,0.6121373177255788,0.1,0.008,200,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,267.9675034693535,34.48196990372716,115.70389206774945,117.7816414978769,34.48196990372716,3,464,928,0.6137108886107634,0.1,0.015,200,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,267.9675034693535,34.48196990372716,115.70389206774945,117.7816414978769,34.48196990372716,3,464,928,0.6137108886107634,0.1,0.015,200,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,171.00496257981465,34.22924336388638,54.73406429583494,82.04165492009332,34.22924336388638,3,377,754,0.6028732663797226,0.1,0.03,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,171.00496257981465,34.22924336388638,54.73406429583494,82.04165492009332,34.22924336388638,3,377,754,0.6028732663797226,0.1,0.03,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,170.32675392822813,34.22924336388638,55.94747074259057,80.1500398217512,34.22924336388638,3,379,758,0.6013689445326406,0.1,0.015,100,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,170.32675392822813,34.22924336388638,55.94747074259057,80.1500398217512,34.22924336388638,3,379,758,0.6013689445326406,0.1,0.015,100,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,169.9619421832221,34.22924336388638,55.94747074259057,79.78522807674517,34.22924336388638,3,380,760,0.5996732080985321,0.1,0.015,100,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,169.9619421832221,34.22924336388638,55.94747074259057,79.78522807674517,34.22924336388638,3,380,760,0.5996732080985321,0.1,0.015,100,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,170.52193465972638,34.07549278972944,56.83076450178034,79.61567736821661,34.07549278972944,3,387,774,0.5955992860962964,0.1,0.008,100,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,170.52193465972638,34.07549278972944,56.83076450178034,79.61567736821661,34.07549278972944,3,387,774,0.5955992860962964,0.1,0.008,100,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,170.38826428984947,33.941822419852514,56.83076450178034,79.61567736821661,33.941822419852514,3,386,772,0.5939652991681919,0.1,0.008,100,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,170.38826428984947,33.941822419852514,56.83076450178034,79.61567736821661,33.941822419852514,3,386,772,0.5939652991681919,0.1,0.008,100,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,226.65172045632428,33.78559681760967,61.9446219112792,130.9215017274354,33.78559681760967,3,172,608,0.6880728891239203,0.2,0.015,100,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,226.65172045632428,33.78559681760967,61.9446219112792,130.9215017274354,33.78559681760967,3,172,608,0.6880728891239203,0.2,0.015,100,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,171.24743353604367,33.73145156398307,55.25509547123064,82.26088650082995,33.73145156398307,3,374,748,0.6033880070546737,0.1,0.015,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,171.24743353604367,33.73145156398307,55.25509547123064,82.26088650082995,33.73145156398307,3,374,748,0.6033880070546737,0.1,0.015,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,172.23202819874695,33.13233565710931,55.25880940569779,83.84088313593986,33.13233565710931,3,375,750,0.6036457607433218,0.1,0.008,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,172.23202819874695,33.13233565710931,55.25880940569779,83.84088313593986,33.13233565710931,3,375,750,0.6036457607433218,0.1,0.008,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,225.67497044183568,32.80884680312107,61.9446219112792,130.9215017274354,32.80884680312107,3,173,612,0.6813524590163934,0.2,0.015,100,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,225.67497044183568,32.80884680312107,61.9446219112792,130.9215017274354,32.80884680312107,3,173,612,0.6813524590163934,0.2,0.015,100,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,225.67497044183568,32.80884680312107,61.9446219112792,130.9215017274354,32.80884680312107,3,173,612,0.6813524590163934,0.2,0.03,100,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,225.67497044183568,32.80884680312107,61.9446219112792,130.9215017274354,32.80884680312107,3,173,612,0.6813524590163934,0.2,0.03,100,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,227.22303473624723,32.50570153514272,64.69790013085114,130.01943307025337,32.50570153514272,3,166,588,0.6877177388870158,0.2,0.008,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,227.22303473624723,32.50570153514272,64.69790013085114,130.01943307025337,32.50570153514272,3,166,588,0.6877177388870158,0.2,0.008,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,224.0984981620041,32.47486264843642,61.77427683373692,129.84935867983074,32.47486264843642,3,167,592,0.6761273209549072,0.2,0.015,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,224.0984981620041,32.47486264843642,61.77427683373692,129.84935867983074,32.47486264843642,3,167,592,0.6761273209549072,0.2,0.015,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,223.64589199028217,31.498112633947812,61.9446219112792,130.20315744505515,31.498112633947812,3,169,600,0.671416561580496,0.2,0.03,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,223.64589199028217,31.498112633947812,61.9446219112792,130.20315744505515,31.498112633947812,3,169,600,0.671416561580496,0.2,0.03,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,230.31126449689293,31.353202886907958,68.03655988254957,130.9215017274354,31.353202886907958,3,173,610,0.6794354838709676,0.2,0.008,100,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,230.31126449689293,31.353202886907958,68.03655988254957,130.9215017274354,31.353202886907958,3,173,610,0.6794354838709676,0.2,0.008,100,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,225.66989062377226,31.353202886907958,63.39518600942888,130.9215017274354,31.353202886907958,3,172,606,0.6773202009518773,0.2,0.008,100,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,225.66989062377226,31.353202886907958,63.39518600942888,130.9215017274354,31.353202886907958,3,172,606,0.6773202009518773,0.2,0.008,100,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,206.1565987320879,28.120535545274844,76.98847488303451,101.04758830377855,28.120535545274844,3,241,482,0.6970826935731521,0.2,0.008,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,206.1565987320879,28.120535545274844,76.98847488303451,101.04758830377855,28.120535545274844,3,241,482,0.6970826935731521,0.2,0.008,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,206.1565987320879,28.120535545274844,76.98847488303451,101.04758830377855,28.120535545274844,3,241,482,0.6970826935731521,0.2,0.008,200,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,206.1565987320879,28.120535545274844,76.98847488303451,101.04758830377855,28.120535545274844,3,241,482,0.6970826935731521,0.2,0.008,200,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,197.40557400751158,26.58975174683636,70.17442226766984,100.64139999300536,26.58975174683636,3,221,442,0.7088643790849672,0.2,0.03,200,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,197.40557400751158,26.58975174683636,70.17442226766984,100.64139999300536,26.58975174683636,3,221,442,0.7088643790849672,0.2,0.03,200,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,206.19704591542356,26.546034242163646,75.41268295901979,104.23832871424011,26.546034242163646,3,230,460,0.7040771150285762,0.2,0.03,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,206.19704591542356,26.546034242163646,75.41268295901979,104.23832871424011,26.546034242163646,3,230,460,0.7040771150285762,0.2,0.03,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,206.19704591542356,26.546034242163646,75.41268295901979,104.23832871424011,26.546034242163646,3,230,460,0.7040771150285762,0.2,0.03,200,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,206.19704591542356,26.546034242163646,75.41268295901979,104.23832871424011,26.546034242163646,3,230,460,0.7040771150285762,0.2,0.03,200,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,203.0778609663786,26.03071327802352,75.54294263022831,101.50420505812679,26.03071327802352,3,235,470,0.6999757389645523,0.2,0.015,200,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,203.0778609663786,26.03071327802352,75.54294263022831,101.50420505812679,26.03071327802352,3,235,470,0.6999757389645523,0.2,0.015,200,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,202.25642438501936,26.03071327802352,75.52325166445199,100.70245944254384,26.03071327802352,3,237,474,0.6948426260456335,0.2,0.015,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,202.25642438501936,26.03071327802352,75.52325166445199,100.70245944254384,26.03071327802352,3,237,474,0.6948426260456335,0.2,0.015,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,196.76571856883018,26.03071327802352,70.16250880862806,100.5724964821786,26.03071327802352,3,229,458,0.6977180512995119,0.2,0.015,200,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,196.76571856883018,26.03071327802352,70.16250880862806,100.5724964821786,26.03071327802352,3,229,458,0.6977180512995119,0.2,0.015,200,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,159.2996485492371,25.309937376870245,52.607562587352746,81.38214858501411,25.309937376870245,3,313,313,0.6920852090810392,0.2,0.03,400,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,159.2996485492371,25.309937376870245,52.607562587352746,81.38214858501411,25.309937376870245,3,313,313,0.6920852090810392,0.2,0.03,400,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,146.7727471471376,25.128776443363304,40.45660161385999,81.18736908991433,25.128776443363304,3,175,350,0.6872556207233625,0.2,0.03,100,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,146.7727471471376,25.128776443363304,40.45660161385999,81.18736908991433,25.128776443363304,3,175,350,0.6872556207233625,0.2,0.03,100,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,195.77666774097676,25.008244153799787,72.17329418053856,98.5951294066384,25.008244153799787,3,232,464,0.6975222066386162,0.2,0.008,200,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,195.77666774097676,25.008244153799787,72.17329418053856,98.5951294066384,25.008244153799787,3,232,464,0.6975222066386162,0.2,0.008,200,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,160.60984981925554,24.625486664687124,54.21006675454291,81.77429640002552,24.625486664687124,3,327,327,0.6744606261072486,0.2,0.015,400,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,160.60984981925554,24.625486664687124,54.21006675454291,81.77429640002552,24.625486664687124,3,327,327,0.6744606261072486,0.2,0.015,400,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,160.60984981925554,24.625486664687124,54.21006675454291,81.77429640002552,24.625486664687124,3,327,327,0.6744606261072486,0.2,0.015,400,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,160.60984981925554,24.625486664687124,54.21006675454291,81.77429640002552,24.625486664687124,3,327,327,0.6744606261072486,0.2,0.015,400,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,160.37588453173186,24.178728293371968,52.54856668800285,83.64858955035704,24.178728293371968,3,322,322,0.6779211522618507,0.2,0.03,400,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,160.37588453173186,24.178728293371968,52.54856668800285,83.64858955035704,24.178728293371968,3,322,322,0.6779211522618507,0.2,0.03,400,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,160.37588453173186,24.178728293371968,52.54856668800285,83.64858955035704,24.178728293371968,3,322,322,0.6779211522618507,0.2,0.03,400,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,160.37588453173186,24.178728293371968,52.54856668800285,83.64858955035704,24.178728293371968,3,322,322,0.6779211522618507,0.2,0.03,400,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,162.4463542695748,24.165827878345585,55.40417618983459,82.87635020139464,24.165827878345585,3,334,334,0.6692101083797568,0.2,0.008,400,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,162.4463542695748,24.165827878345585,55.40417618983459,82.87635020139464,24.165827878345585,3,334,334,0.6692101083797568,0.2,0.008,400,0.1,0.98,0.2,1.0,1,40,20,300,60
