product,signal,source_family,description,n,nonzero_n,coverage,corr_fwd1,abs_corr_fwd1,direction,directed_corr_fwd1,directed_corr_fwd5,directed_corr_fwd10,directed_hit_rate,directed_quantile_edge,directed_z_proxy_pnl,mean_signal,std_signal,positive_day_fraction,day_corr_min,day_corr_median
VEV_4000,xprod_HYDROGEL_PACK_ret_lag_3,cross_product_lead_lag,HYDROGEL_PACK one-step return lagged 3 ticks.,29988,24585,0.9996,0.0077228614888095485,0.0077228614888095485,positive,0.0077228614888095485,0.010200427999104611,0.012633616739993409,0.5034517314330252,0.03290334189065891,326.6416835228623,0.0007336267840469521,2.1697979027120837,0.6666666666666666,-0.000855260264826509,0.009380419283868955
VEV_5100,xprod_VEV_5400_ret_lag_5,cross_product_lead_lag,VEV_5400 one-step return lagged 5 ticks.,29982,8407,0.9994,0.007709980032485126,0.007709980032485126,positive,0.007709980032485126,0.0031982048485445377,0.005078524663530123,0.5066124109867752,0.003976571111523794,198.26424076390316,-6.670669068107532e-05,0.2699620082418144,1.0,0.004706773399964289,0.008640402664047654
VEV_5500,xprod_VEV_4500_ret_lag_1,cross_product_lead_lag,VEV_4500 one-step return lagged 1 ticks.,29994,22034,0.9998,-0.007694272589899643,0.007694272589899643,inverted,0.007694272589899643,0.0034482351321688726,-0.0013683236912997523,0.5082568807339449,0.002200984244483514,41.458149043636965,0.0015503100620124024,1.2520470074048522,0.6666666666666666,-0.0049531177282058254,0.0027789172139563224
VEV_5200,xprod_VEV_5500_ret_lag_5,cross_product_lead_lag,VEV_5500 one-step return lagged 5 ticks.,29982,3642,0.9994,-0.007613290137315363,0.007613290137315363,inverted,0.007613290137315363,0.002683103067810409,-0.0015646429691170375,0.5133206470028544,0.0016689849194944887,161.4874419950571,-1.667667267026883e-05,0.17817156045562868,0.6666666666666666,-0.004637465550847531,0.0028172320118605237
VEV_4500,xprod_VEV_5400_ret_lag_3,cross_product_lead_lag,VEV_5400 one-step return lagged 3 ticks.,29988,8407,0.9996,-0.007498106764655126,0.007498106764655126,inverted,0.007498106764655126,0.003719405865989381,-0.000708403858005516,0.5137942226549822,0.0057784361532981,288.38711271887985,-6.669334400426837e-05,0.2699349989880981,0.6666666666666666,-0.00598466305000214,0.009989278972604876
VEV_4000,xprod_VEV_5400_ret_lag_5,cross_product_lead_lag,VEV_5400 one-step return lagged 5 ticks.,29982,8407,0.9994,0.007433738222180292,0.007433738222180292,positive,0.007433738222180292,0.0027940753289210354,0.005827390166900441,0.5078585461689588,0.006556249645012828,314.7964680409784,-6.670669068107532e-05,0.2699620082418144,1.0,0.004732055123218319,0.0074843906848259594
VEV_5500,book_pressure_3,book_imbalance,Three-level imbalance scaled by spread.,29997,549,0.9999,-0.007368702562787932,0.007368702562787932,inverted,0.007368702562787932,-0.001027367963321716,0.0043640249345880235,0.5875,0.00042056223697852554,40.436687542811455,-0.00020499967849166382,0.013063331296282217,0.6666666666666666,-0.020296185189924064,0.011391806924505877
VEV_5500,xprod_VEV_4000_ret_lag_3,cross_product_lead_lag,VEV_4000 one-step return lagged 3 ticks.,29988,21873,0.9996,-0.007361221639235903,0.007361221639235903,inverted,0.007361221639235903,0.0004233104462603692,-0.0038836790536528752,0.5136260408781226,0.0037598829362141804,39.04630554456662,0.0016506602641056423,1.416836438734085,0.6666666666666666,-0.0014979625635978472,0.010674949262549359
VEV_5000,xprod_VEV_5400_ret_lag_5,cross_product_lead_lag,VEV_5400 one-step return lagged 5 ticks.,29982,8407,0.9994,0.0073061212618373604,0.0073061212618373604,positive,0.0073061212618373604,0.0019515601241920167,0.0036408676906002197,0.5081994645247657,0.004403305870478384,215.5379485915057,-6.670669068107532e-05,0.2699620082418144,1.0,0.002457458950861515,0.007402227292965122
HYDROGEL_PACK,xprod_VEV_5000_ret_lag_1,cross_product_lead_lag,VEV_5000 one-step return lagged 1 ticks.,29994,21420,0.9998,0.007303899951579155,0.007303899951579155,positive,0.007303899951579155,-0.0033620161978153516,-0.0006974467932175352,0.5007393084622384,0.09436295849450864,471.3601237616763,0.0013669400546776022,0.9808445059755407,1.0,0.0014635335718134732,0.003010359347449997
VEV_5500,xprod_HYDROGEL_PACK_ret_lag_1,cross_product_lead_lag,HYDROGEL_PACK one-step return lagged 1 ticks.,29994,24590,0.9998,-0.007263203842617502,0.007263203842617502,inverted,0.007263203842617502,-0.010940961507154642,-0.0052509184055445635,0.5216508795669824,0.0027211152425977315,38.99740741198512,0.0004334200173368007,2.1698959537628437,1.0,0.0025163284350723653,0.007438022449966965
VEV_4000,xprod_VEV_5200_ret_lag_3,cross_product_lead_lag,VEV_5200 one-step return lagged 3 ticks.,29988,17123,0.9996,0.007255077143990943,0.007255077143990943,positive,0.007255077143990943,-0.002636133020473722,0.0021436926740158865,0.501846796210053,0.01775127937185498,305.773870390423,0.0007002801120448179,0.6884680370506722,0.6666666666666666,-0.001182437083381413,0.010821597833513988
VEV_5200,trade_count_roll_20,trade_flow,Rolling 20-tick trade count.,29997,360,0.9999,0.007251641667462069,0.007251641667462069,positive,0.007251641667462069,0.015286768537441684,0.02997868055912349,0.5394190871369294,0.0005502574753881907,133.4384880959595,0.012,0.1088870755102449,0.6666666666666666,-0.007532355692686614,0.0029285694476916336
VELVETFRUIT_EXTRACT,xprod_VEV_5300_ret_lag_3,cross_product_lead_lag,VEV_5300 one-step return lagged 3 ticks.,29988,12693,0.9996,0.0072029741698356195,0.0072029741698356195,positive,0.0072029741698356195,-0.00012420289019828934,0.0021939566624177807,0.5108365616165846,0.02101917707004282,243.29721256294403,0.00023342670401493932,0.49619213524161704,1.0,0.0013642147870941747,0.0069877357047370275
VEV_5100,xprod_VEV_5500_ret_lag_5,cross_product_lead_lag,VEV_5500 one-step return lagged 5 ticks.,29982,3642,0.9994,-0.007184342391295068,0.007184342391295068,inverted,0.007184342391295068,0.0022877917656862865,-0.002856663665659088,0.5027131782945736,0.0019531035709427704,193.2761398672303,-1.667667267026883e-05,0.17817156045562868,0.6666666666666666,-0.00952085008640909,0.004799284212024766
VEV_5200,xprod_VEV_5300_ret_lag_5,cross_product_lead_lag,VEV_5300 one-step return lagged 5 ticks.,29982,12690,0.9994,-0.007152135107296267,0.007152135107296267,inverted,0.007152135107296267,0.0006431211347268623,-0.0008629488648517463,0.5042355228440495,0.013134815423690676,148.26909457596787,0.00020012007204322593,0.4961913848236605,1.0,0.0043001534702190505,0.004814112590037992
VEV_4500,xprod_HYDROGEL_PACK_ret_lag_3,cross_product_lead_lag,HYDROGEL_PACK one-step return lagged 3 ticks.,29988,24585,0.9996,0.007149355677446574,0.007149355677446574,positive,0.007149355677446574,0.011039060596790815,0.013884543930912962,0.5013818262215344,0.03160938969223707,268.05169192041234,0.0007336267840469521,2.1697979027120837,1.0,0.0036349372620163773,0.006485357969131877
VEV_5500,xprod_VEV_4000_ret_lag_1,cross_product_lead_lag,VEV_4000 one-step return lagged 1 ticks.,29994,21876,0.9998,-0.007129853250748383,0.007129853250748383,inverted,0.007129853250748383,0.004399641180963955,-0.0013541481059760284,0.5024154589371981,0.0003282660775273692,38.442408472503764,0.0015336400613456024,1.4167566228050017,0.6666666666666666,-0.007151129346193008,0.004317555133816887
VEV_5000,xprod_VEV_4000_ret_lag_3,cross_product_lead_lag,VEV_4000 one-step return lagged 3 ticks.,29988,21873,0.9996,0.007101333400743959,0.007101333400743959,positive,0.007101333400743959,-0.0037613334213771332,0.00038524119370619673,0.4998083067092652,0.013535633404853165,207.1636114583923,0.0016506602641056423,1.416836438734085,0.6666666666666666,-0.0034500599350320207,0.006831343700623434
VEV_5000,xprod_VEV_5500_ret_lag_5,cross_product_lead_lag,VEV_5500 one-step return lagged 5 ticks.,29982,3642,0.9994,-0.007061512940900642,0.007061512940900642,inverted,0.007061512940900642,0.0028372179918921443,-0.0010699738278848985,0.5086505190311419,0.0022548650476945722,220.9691695808466,-1.667667267026883e-05,0.17817156045562868,0.6666666666666666,-0.011679224635073558,0.006093043371186591
HYDROGEL_PACK,signed_trade_qty_roll_3,trade_flow,Rolling 3-tick signed trade qty.,29997,2920,0.9999,-0.007029345862660677,0.007029345862660677,inverted,0.007029345862660677,-0.0020874595238078875,-0.01309564901748973,0.5079697986577181,0.004530680601773992,450.7330386192177,0.015466666666666667,1.3678778522037365,0.6666666666666666,-0.009510708439927051,0.011987974076030122
VEV_5100,xprod_VEV_5400_ret_lag_3,cross_product_lead_lag,VEV_5400 one-step return lagged 3 ticks.,29988,8407,0.9996,-0.007021165541237501,0.007021165541237501,inverted,0.007021165541237501,0.0029314824991541213,-0.0006422552613384506,0.5098371777476255,0.0036067090347877365,184.0067093248151,-6.669334400426837e-05,0.2699349989880981,0.6666666666666666,-0.00426851545967091,0.005797493790171781
VELVETFRUIT_EXTRACT,xprod_VEV_5500_ret_lag_5,cross_product_lead_lag,VEV_5500 one-step return lagged 5 ticks.,29982,3642,0.9994,-0.006991526728469201,0.006991526728469201,inverted,0.006991526728469201,0.004023803178201378,-0.003763939317346583,0.5053211009174312,0.002467913054840454,240.36280628220655,-1.667667267026883e-05,0.17817156045562868,0.6666666666666666,-0.0008195400151302808,0.001991450568471383
HYDROGEL_PACK,total_depth_3,liquidity_depth,Displayed depth across three levels.,29997,29997,0.9999,0.006915294119591575,0.006915294119591575,positive,0.006915294119591575,0.010658633478208328,0.0061687385451498645,0.5001219908913468,0.03165157051015338,447.2817929158484,75.26366666666667,7.270252754069777,0.6666666666666666,-0.00575580079315865,0.0060183570348716995
VEV_4500,realized_abs_ret_10,volatility_regime,Rolling absolute return over 10 ticks.,29988,29988,0.9996,0.006902711001631753,0.006902711001631753,positive,0.006902711001631753,0.004443123150512221,0.015079684093775476,0.5026099586945667,0.04142196183553838,259.3345515382568,0.8697850492713951,0.33926515322634315,1.0,0.003789759828723313,0.0056828277116882115
VEV_5400,under_micro_plus_option_price_resid,composite_options,Underlying microprice plus option price-smile residual.,29997,29997,0.9999,-0.006897320144728033,0.006897320144728033,inverted,0.006897320144728033,0.007126164746633155,0.005989806144139571,0.5071946723748365,0.007166666666666667,56.246994589771646,0.8181637163397725,1.0056791220554397,1.0,0.001958917265643771,0.006576066835964466
VEV_5400,underlying_micro_edge_l1,cross_underlying,Underlying microprice edge aligned to each product timestamp.,29997,17579,0.9999,-0.006886025174641118,0.006886025174641118,inverted,0.006886025174641118,0.0038729805178819325,0.00036978004093896814,0.5087683102950279,0.007470795254611597,55.81564045911773,-0.0083646164172808,0.9243378623357417,1.0,0.0019138688529491497,0.006559503671034045
VEV_5400,xprod_VELVETFRUIT_EXTRACT_micro_edge_l1,cross_product_book,VELVETFRUIT_EXTRACT micro_edge_l1 aligned to all products.,29997,17579,0.9999,-0.006886025174641118,0.006886025174641118,inverted,0.006886025174641118,0.0038729805178819325,0.00036978004093896814,0.5087683102950279,0.007470795254611597,55.81564045911773,-0.0083646164172808,0.9243378623357417,1.0,0.0019138688529491497,0.006559503671034045
HYDROGEL_PACK,xprod_VEV_4500_ret_lag_5,cross_product_lead_lag,VEV_4500 one-step return lagged 5 ticks.,29982,22025,0.9994,0.006877456294156195,0.006877456294156195,positive,0.006877456294156195,0.0059734221629292655,0.0014976446227592337,0.5015231237884242,-0.007768238339474647,456.86439811044676,0.0015842839036755386,1.2521709874982636,0.6666666666666666,-0.014267334399427902,0.007581444866727978
VEV_5300,total_depth_1,liquidity_depth,Top level displayed depth.,29997,29997,0.9999,-0.0068648359560546214,0.0068648359560546214,inverted,0.0068648359560546214,-0.004165432379898494,0.000779912829930189,0.4988579979522722,0.006848624276349744,101.44587708616682,40.526666666666664,9.768824727337504,1.0,0.0017856653739945654,0.006546347327401433
VEV_5500,xprod_VEV_5100_ret_lag_3,cross_product_lead_lag,VEV_5100 one-step return lagged 3 ticks.,29988,21009,0.9996,-0.006851341694785265,0.006851341694785265,inverted,0.006851341694785265,-0.0004364142560122891,-0.005459292573263231,0.5105117017056724,0.004851484441004663,36.459755525467145,0.0011337868480725624,0.853286327862113,0.6666666666666666,-0.0026976553200915047,0.002225990817884817
VEV_5400,xprod_VEV_5500_ret_lag_1,cross_product_lead_lag,VEV_5500 one-step return lagged 1 ticks.,29994,3646,0.9998,-0.006757287960944915,0.006757287960944915,inverted,0.006757287960944915,0.01262476131343796,0.007053545643233762,0.5190343546889508,0.0006743844148446844,54.61257026390153,-5.001000200040008e-05,0.17822946681033353,0.6666666666666666,-0.0026207670038312083,0.01139345587342471
VEV_4000,signed_trade_qty_roll_20,trade_flow,Rolling 20-tick signed trade qty.,29997,7841,0.9999,0.006755586476908098,0.006755586476908098,positive,0.006755586476908098,0.020136075059514775,0.023767567231979387,0.5101368913533183,0.006509197132260942,296.60753030900844,-0.021633333333333334,1.1807392333026476,0.6666666666666666,-0.003980687726489615,0.011031805728267651
VEV_4500,xprod_VEV_4500_ret_lag_3,cross_product_lead_lag,VEV_4500 one-step return lagged 3 ticks.,29988,22029,0.9996,0.006751900035236782,0.006751900035236782,positive,0.006751900035236782,-0.0033219895125347755,-0.00029596463730989666,0.4985840925880325,0.019483544455257334,251.0871268640582,0.0016673336001067093,1.2520888823444973,0.6666666666666666,-0.002653142762516798,0.004142817859642745
VEV_5300,xprod_VEV_5200_ret_lag_3,cross_product_lead_lag,VEV_5200 one-step return lagged 3 ticks.,29988,17123,0.9996,0.006735341126255556,0.006735341126255556,positive,0.006735341126255556,-0.0032129105224059755,0.00580479168699676,0.5050167224080268,0.009402749430512607,100.44005412905992,0.0007002801120448179,0.6884680370506722,1.0,0.005309472291838655,0.005973628163662758
VEV_5400,signed_trade_qty_roll_10,trade_flow,Rolling 10-tick signed trade qty.,29997,2207,0.9999,0.006727993830443266,0.006727993830443266,positive,0.006727993830443266,0.003277018776405377,-0.004582039038111378,0.5220949263502455,0.0006037883385315862,56.58033738168598,-0.2623333333333333,0.9859751317625802,1.0,0.0005992017640238616,0.008853040805081798
VEV_5400,trade_qty_roll_10,trade_flow,Rolling 10-tick trade qty.,29997,2207,0.9999,-0.006727993830443266,0.006727993830443266,inverted,0.006727993830443266,0.003277018776405377,-0.004582039038111378,0.5220949263502455,0.0006037883385315862,56.58033738168598,0.2623333333333333,0.9859751317625802,1.0,0.0005992017640238616,0.008853040805081798
HYDROGEL_PACK,xprod_VEV_5500_ret_lag_1,cross_product_lead_lag,VEV_5500 one-step return lagged 1 ticks.,29994,3646,0.9998,-0.006724518266674584,0.006724518266674584,inverted,0.006724518266674584,0.0018677783336514709,0.006569924440074746,0.507032819825854,0.005449540685487819,455.36703168011184,-5.001000200040008e-05,0.17822946681033353,1.0,0.0017976649765111142,0.006097516150290912
VEV_5300,xprod_VEV_5100_ret_lag_5,cross_product_lead_lag,VEV_5100 one-step return lagged 5 ticks.,29982,21004,0.9994,0.006695917141546681,0.006695917141546681,positive,0.006695917141546681,0.004810740188464345,0.006426778629843372,0.5076473234367971,0.007945795356396154,98.05677788530369,0.0010506303782269362,0.8532887521689256,1.0,0.0004308335236512999,0.0087332333129985
VEV_4500,signed_trade_qty_roll_3,trade_flow,Rolling 3-tick signed trade qty.,29997,3,0.9999,0.006645124634381898,0.006645124634381898,positive,0.006645124634381898,-0.006702103911442033,0.0037593911160532906,nan,8.320662699063145e-05,144.00409911701158,0.0001,0.009999666649999074,1.0,0.011367054744308644,0.011367054744308644
VEV_4500,trade_count_roll_3,trade_flow,Rolling 3-tick trade count.,29997,3,0.9999,0.006645124634381898,0.006645124634381898,positive,0.006645124634381898,-0.006702103911442033,0.0037593911160532906,nan,8.320662699063145e-05,144.00409911701158,0.0001,0.009999666649999074,1.0,0.011367054744308644,0.011367054744308644
VEV_4500,trade_qty_roll_3,trade_flow,Rolling 3-tick trade qty.,29997,3,0.9999,0.006645124634381898,0.006645124634381898,positive,0.006645124634381898,-0.006702103911442033,0.0037593911160532906,nan,8.320662699063145e-05,144.00409911701158,0.0001,0.009999666649999074,1.0,0.011367054744308644,0.011367054744308644
VEV_5500,xprod_HYDROGEL_PACK_ret_lag_3,cross_product_lead_lag,HYDROGEL_PACK one-step return lagged 3 ticks.,29988,24585,0.9996,0.006639290558236449,0.006639290558236449,positive,0.006639290558236449,0.011244958846256481,0.011154374785487493,0.5110073382254836,0.004192184977730464,35.133391364225105,0.0007336267840469521,2.1697979027120837,0.6666666666666666,-0.001310211855220921,0.0021549500658906116
VEV_5500,total_depth_1,liquidity_depth,Top level displayed depth.,29997,29997,0.9999,-0.006626412849540092,0.006626412849540092,inverted,0.006626412849540092,-0.005066240336689006,0.004844363018223074,0.5008228195282501,0.0030683529144415766,34.349473609032685,44.34973333333333,7.705876498705993,0.6666666666666666,-0.014866943611476176,0.0036772468490895226
VEV_5000,total_depth_1,liquidity_depth,Top level displayed depth.,29997,29997,0.9999,-0.006501331280242921,0.006501331280242921,inverted,0.006501331280242921,0.004780407902814495,0.0047744472282002515,0.49670914437753816,0.02294401033118891,187.4711921271995,30.810366666666667,13.068918563521986,1.0,0.002162802401957674,0.00562930574931133
HYDROGEL_PACK,xprod_VEV_5400_ret_lag_3,cross_product_lead_lag,VEV_5400 one-step return lagged 3 ticks.,29988,8407,0.9996,-0.0064759119214731885,0.0064759119214731885,inverted,0.0064759119214731885,0.0073553826513659696,0.0034883928760074535,0.5040911747516073,0.009444058572406263,421.4790171994123,-6.669334400426837e-05,0.2699349989880981,1.0,0.0003915666464992721,0.003352691394180214
VEV_5100,xprod_VEV_5300_ret_lag_5,cross_product_lead_lag,VEV_5300 one-step return lagged 5 ticks.,29982,12690,0.9994,-0.006459752564220398,0.006459752564220398,inverted,0.006459752564220398,-0.0020725333261963435,-0.001064280501626166,0.5031222123104371,0.01696733449549836,166.3165606749829,0.00020012007204322593,0.4961913848236605,1.0,0.0014769987296842774,0.004263436735807939
VEV_5500,xprod_VEV_4500_ret_lag_3,cross_product_lead_lag,VEV_4500 one-step return lagged 3 ticks.,29988,22029,0.9996,-0.0064246883292543465,0.0064246883292543465,inverted,0.0064246883292543465,0.002649007869379306,-0.004522586439681942,0.5122222222222222,0.004150246200460565,33.834744089918914,0.0016673336001067093,1.2520888823444973,0.6666666666666666,-0.0060292793409880184,0.005438193468118279
VEV_4000,total_depth_1,liquidity_depth,Top level displayed depth.,29997,29997,0.9999,-0.006384398182327339,0.006384398182327339,inverted,0.006384398182327339,-0.0019352271856822249,0.002847528716510619,0.49600073129484895,0.03703213371671206,271.31878502108,21.841433333333335,5.227497888094063,1.0,0.0005108714236948196,0.0050891547858485
VEV_5300,xprod_VEV_5100_ret_lag_3,cross_product_lead_lag,VEV_5100 one-step return lagged 3 ticks.,29988,21009,0.9996,0.006359692483805804,0.006359692483805804,positive,0.006359692483805804,-0.0010074676350496426,0.006064564661159533,0.503745108999441,0.003798020818617915,95.11078248106895,0.0011337868480725624,0.853286327862113,1.0,0.0023000253171176098,0.006639798302703885
VEV_5300,trade_count_roll_50,trade_flow,Rolling 50-tick trade count.,29997,5492,0.9999,-0.0063046287576115235,0.0063046287576115235,inverted,0.0063046287576115235,0.008226381812342953,0.008204572265714145,0.5062413314840499,0.001417357269971709,97.32878789048311,0.20166666666666666,0.44550028571525585,0.6666666666666666,-0.002312769067294505,0.008992514853179019
VEV_5200,total_depth_1,liquidity_depth,Top level displayed depth.,29997,29997,0.9999,-0.006298713576695886,0.006298713576695886,inverted,0.006298713576695886,0.005473350617164593,0.00769867507102702,0.4998248686514886,0.0158378483208247,129.2338249186601,45.07216666666667,13.592585622991411,0.6666666666666666,-0.0038896455597218875,0.0029691866045078678
VEV_4000,xprod_VEV_4500_ret_lag_5,cross_product_lead_lag,VEV_4500 one-step return lagged 5 ticks.,29982,22025,0.9994,0.006282286962388478,0.006282286962388478,positive,0.006282286962388478,0.003610366379219858,0.004151590987726082,0.5032053276902969,0.02527574748994462,267.3575161122198,0.0015842839036755386,1.2521709874982636,1.0,0.003958315973246204,0.006816831325857543
VEV_5500,imbalance_change_l3,book_imbalance,One-tick three-level imbalance change.,29994,1083,0.9998,-0.006256967197865694,0.006256967197865694,inverted,0.006256967197865694,0.003902938645629923,0.004619431662803282,0.5547945205479452,0.00045836775924660645,36.43107226980314,-6.4769486718472644e-21,0.016904848801130662,0.3333333333333333,-0.00961586496730153,-0.0008581261377466291
HYDROGEL_PACK,xprod_VEV_5400_ret_lag_5,cross_product_lead_lag,VEV_5400 one-step return lagged 5 ticks.,29982,8407,0.9994,-0.0062206825023081455,0.0062206825023081455,inverted,0.0062206825023081455,-0.0032862815824719004,-0.0007360225800175692,0.5059541097879756,0.009251446481682565,410.6083665525831,-6.670669068107532e-05,0.2699620082418144,0.3333333333333333,-0.007890879193477808,-0.0022641392559406294
VEV_5300,trade_qty_roll_50,trade_flow,Rolling 50-tick trade qty.,29997,5492,0.9999,-0.006192856403335803,0.006192856403335803,inverted,0.006192856403335803,0.0064616516408092795,0.006180618715580013,0.5062413314840499,0.001417357269971709,97.74596711573095,0.7,1.6088358975042079,0.6666666666666666,-0.0006746583280210426,0.005179595514577975
VEV_5400,realized_abs_ret_20,volatility_regime,Rolling absolute return over 20 ticks.,29979,29314,0.9993,-0.006163928193075218,0.006163928193075218,inverted,0.006163928193075218,0.020528558025733733,0.030212080366964676,0.5012594458438288,0.004980316583735241,51.73716827628149,0.14200665719812117,0.0632427726222135,0.6666666666666666,-0.0012615652488719784,0.009957353046629537
VELVETFRUIT_EXTRACT,xprod_VEV_5500_ret_lag_1,cross_product_lead_lag,VEV_5500 one-step return lagged 1 ticks.,29994,3646,0.9998,0.006160636849925279,0.006160636849925279,positive,0.006160636849925279,-0.003958058124404764,-0.0044879254600437065,0.5111430625449317,0.0026449170385509754,213.5636977697945,-5.001000200040008e-05,0.17822946681033353,0.6666666666666666,-0.0029280374336650137,0.0017224210411965065
VELVETFRUIT_EXTRACT,xprod_VEV_5400_ret_lag_1,cross_product_lead_lag,VEV_5400 one-step return lagged 1 ticks.,29994,8408,0.9998,-0.006114666782746849,0.006114666782746849,inverted,0.006114666782746849,0.001863167911485239,0.002164200467071434,0.5007814942169428,0.004594657660655987,201.71188739154383,-8.335000333400013e-05,0.26992343372677097,0.6666666666666666,-0.014189711455642759,0.013982528640138605
VEV_5000,ofi_l1,book_order_flow,Cont-style top-of-book order-flow imbalance.,29994,27375,0.9998,0.0061143887433879095,0.0061143887433879095,positive,0.0061143887433879095,-0.002529263018153918,-0.0028885826378814085,0.4886928875442285,0.08458085512708072,180.23841190942204,0.14318098476514318,25.468965893524334,1.0,0.003815810290277278,0.005805614566603003
VELVETFRUIT_EXTRACT,realized_abs_ret_50,volatility_regime,Rolling absolute return over 50 ticks.,29949,29949,0.9983,0.0061076756304685575,0.0061076756304685575,positive,0.0061076756304685575,0.008310155300191179,0.00904694379910661,0.503080264149271,0.030487783635814336,215.4141280362358,0.857599610406994,0.11258005699991064,0.6666666666666666,-0.0033216716032210226,0.011034296895666295
HYDROGEL_PACK,tod_lodo_mean_ret_50,time_seasonality,Leave-one-day-out time-of-day mean next return over 50 buckets.,29997,29597,0.9999,0.00608521886176701,0.00608521886176701,positive,0.00608521886176701,0.01381819875855408,0.020000584042747505,0.502411674980418,0.04250766252621391,401.84979120635586,0.00046298157453936466,0.08583325952730007,1.0,0.003687908451379387,0.005776366160409418
VEV_5300,signed_trade_qty_roll_50,trade_flow,Rolling 50-tick signed trade qty.,29997,5442,0.9999,0.006053729567025052,0.006053729567025052,positive,0.006053729567025052,0.005646480175233083,0.004707294337588097,0.506778868630201,0.0014072073288970508,95.31079591557739,-0.6883333333333334,1.6009005751900844,0.6666666666666666,-0.0012733442955697183,0.005291462648445519
VEV_5500,realized_abs_ret_100,volatility_regime,Rolling absolute return over 100 ticks.,29898,28448,0.9966,-0.006047475811496808,0.006047475811496808,inverted,0.006047475811496808,0.018629933580433265,0.03014176429805539,0.4995827538247566,0.003313162254463816,33.470449161803856,0.06163924223507857,0.03769719279974468,0.6666666666666666,-0.0004945708308260435,0.008565209387978345
HYDROGEL_PACK,avg_trade_price_edge,trade_flow,Average trade price minus contemporaneous mid.,29997,1009,0.9999,-0.00604585137969307,0.00604585137969307,inverted,0.00604585137969307,0.002991737751974759,8.134462143203029e-05,0.5232273838630807,0.001832101958170239,364.6543093144104,0.008566666666666667,1.449493007878347,0.3333333333333333,-0.0037660056227682035,-1.7033933142360363e-05
VEV_5200,avg_trade_price_edge,trade_flow,Average trade price minus contemporaneous mid.,29997,18,0.9999,-0.006041303549493235,0.006041303549493235,inverted,0.006041303549493235,-0.0036255977894773623,-7.916330557586939e-05,nan,8.312204580357218e-05,81.35302504483693,-0.00055,0.02397324878321475,0.6666666666666666,-0.01273814691703575,0.011590524380814971
VEV_5000,xprod_VEV_5400_ret_lag_3,cross_product_lead_lag,VEV_5400 one-step return lagged 3 ticks.,29988,8407,0.9996,-0.006013741034936268,0.006013741034936268,inverted,0.006013741034936268,0.0031150452367864185,-0.000696350404398042,0.5070306038047974,0.0035486304372396218,183.37618902196436,-6.669334400426837e-05,0.2699349989880981,0.6666666666666666,-0.01002615102929925,0.008036050279001297
VEV_5300,xprod_VEV_4500_ret_lag_3,cross_product_lead_lag,VEV_4500 one-step return lagged 3 ticks.,29988,22029,0.9996,0.005984483757165878,0.005984483757165878,positive,0.005984483757165878,-0.0029149213904516545,0.004131615031116786,0.5008594757198109,0.0033309142168424202,89.30465057571683,0.0016673336001067093,1.2520888823444973,1.0,0.00023787532992834725,0.005070508670885009
VEV_4000,total_depth_3,liquidity_depth,Displayed depth across three levels.,29997,29997,0.9999,0.0059243452820460585,0.0059243452820460585,positive,0.0059243452820460585,0.006568881219591872,0.0006546580775472266,0.5039992687051511,0.0111343398786969,251.2301799126058,67.03343333333333,10.595048720076827,0.6666666666666666,-2.011343764093214e-06,0.001607285319187156
VEV_5200,xprod_VEV_5200_ret_lag_3,cross_product_lead_lag,VEV_5200 one-step return lagged 3 ticks.,29988,17123,0.9996,0.005908953783973721,0.005908953783973721,positive,0.005908953783973721,-0.002067083869209956,0.0023672147142275997,0.5030001016983626,0.0098713081001154,121.3437785365908,0.0007002801120448179,0.6884680370506722,1.0,0.002474979146598653,0.003956741460531742
VELVETFRUIT_EXTRACT,xprod_VEV_4000_ret_lag_5,cross_product_lead_lag,VEV_4000 one-step return lagged 5 ticks.,29982,21869,0.9994,-0.005905850811131945,0.005905850811131945,inverted,0.005905850811131945,-0.0007091932676537234,-0.0007626876551899012,0.5003650523241665,0.011435425965653952,198.38006694680374,0.0015676072310052698,1.4169400479595795,1.0,0.0006689974065551802,0.002478785922485537
VEV_4500,xprod_VEV_5300_ret_lag_3,cross_product_lead_lag,VEV_5300 one-step return lagged 3 ticks.,29988,12693,0.9996,0.005890187067182989,0.005890187067182989,positive,0.005890187067182989,-0.0012036472517650463,8.604348160949309e-05,0.5075042881646655,0.026266858236263707,220.79234166727537,0.00023342670401493932,0.49619213524161704,1.0,0.0030029322818238315,0.0035336579485815457
HYDROGEL_PACK,trade_qty_roll_5,trade_flow,Rolling 5-tick trade qty.,29997,4712,0.9999,-0.005881140290297634,0.005881140290297634,inverted,0.005881140290297634,0.0006184034755222581,-0.010882718513849133,0.5007772020725388,0.001807362200856563,376.03881858137777,0.679,1.7256472008907453,0.6666666666666666,-0.00036005452398024386,0.003990828540689063
HYDROGEL_PACK,xprod_VEV_5300_ret_lag_3,cross_product_lead_lag,VEV_5300 one-step return lagged 3 ticks.,29988,12693,0.9996,-0.005876881650592076,0.005876881650592076,inverted,0.005876881650592076,0.006009565051293636,0.0031095479963542515,0.5027411753390401,0.05223973311346029,383.7623684943659,0.00023342670401493932,0.49619213524161704,1.0,0.003873337859517964,0.004817853461900854
