product,category,family,name,params,day_2,day_3,day_4,total_pnl,mean_pnl,day_stdev,positive_days,max_drawdown,turnover,edge,avg_spread,active_ticks,param_fragility,score
PANEL_1X4,panel,crossing_high_edge,PANEL_1X4:static_fair,"{""threshold"": 2.931821666666666, ""fair"": 9397.581, ""mult"": 0.35}",-9461.0,10013.5,4931.0,5483.5,1827.8333333333333,8247.677252145331,2,18202.5,890.0,749.2245481588774,8.376633333333332,29960,291.5,-7335.426880561133
PANEL_1X4,panel,crossing_high_edge,PANEL_1X4:static_fair,"{""threshold"": 5.02598, ""fair"": 9397.581, ""mult"": 0.6}",-9561.5,10089.0,4931.0,5458.5,1819.5,8318.517966961823,2,18202.5,830.0,749.7531610691015,8.376633333333332,29937,266.5,-7376.226678525185
GALAXY_SOUNDS_SOLAR_WINDS,galaxy,participant_flow,GALAXY_SOUNDS_SOLAR_WINDS:flow_0.99,"{""threshold"": 6.650633333333333, ""decay"": 0.99, ""mult"": 0.5}",-1328.5,-3200.5,-7633.5,-12162.5,-4054.1666666666665,2643.837656807913,0,7961.5,1280.0,7.845280370116079,13.301266666666667,1150,0.0,-7388.00114359181
UV_VISOR_AMBER,visor,participant_flow,UV_VISOR_AMBER:flow_0.99,"{""threshold"": 5.1602500000000004, ""decay"": 0.99, ""mult"": 0.5}",-5016.0,-2459.5,-6784.0,-14259.5,-4753.166666666667,1775.225071802321,0,7226.5,2280.0,6.580263403930797,10.320500000000001,3022,0.0,-7393.402963338176
PANEL_1X4,panel,crossing_high_edge,PANEL_1X4:static_fair,"{""threshold"": 8.376633333333332, ""fair"": 9397.581, ""mult"": 1.0}",-9894.0,10155.0,4931.0,5192.0,1730.6666666666667,8492.043347877012,2,18244.0,710.0,750.322572823918,8.376633333333332,29912,0.0,-7450.741509453391
ROBOT_VACUUMING,robot,participant_flow,ROBOT_VACUUMING:flow_0.9,"{""threshold"": 3.37665, ""decay"": 0.9, ""mult"": 0.5}",-3814.5,-7285.5,-2437.5,-13537.5,-4512.5,2039.8004804392021,0,7805.0,4040.0,3.9888057107950647,6.7533,487,0.0,-7472.090312285482
PANEL_2X2,panel,participant_flow,PANEL_2X2:flow_0.99,"{""threshold"": 4.257733333333333, ""decay"": 0.99, ""mult"": 0.5}",-3144.5,-5595.0,-5607.5,-14347.0,-4782.333333333333,1158.1342994469837,0,9491.5,3140.0,5.831173416947947,8.515466666666667,4975,0.0,-7489.940627973873
ROBOT_LAUNDRY,robot,participant_flow,ROBOT_LAUNDRY:flow_0.9,"{""threshold"": 3.582533333333333, ""decay"": 0.9, ""mult"": 0.5}",-5716.5,-6346.5,-5475.5,-17538.5,-5846.166666666667,367.2150444751534,0,6769.0,3780.0,4.074640604279708,7.165066666666666,414,0.0,-7506.696445575517
ROBOT_IRONING,robot,participant_flow,ROBOT_IRONING:flow_0.9,"{""threshold"": 6.392933333333333, ""decay"": 0.9, ""mult"": 1.0}",0.0,34.0,0.0,34.0,11.333333333333334,16.027753706895076,1,33.0,20.0,2.297893872519871,6.392933333333333,1,15027.0,-7519.544706576148
ROBOT_VACUUMING,robot,participant_flow,ROBOT_VACUUMING:flow_0.99,"{""threshold"": 6.7533, ""decay"": 0.99, ""mult"": 1.0}",1113.5,-3752.5,-2223.5,-4862.5,-1620.8333333333333,2031.7306798775164,1,5406.0,1200.0,7.932631562412873,6.7533,1070,6986.0,-7537.258275253718
PEBBLES_XL,pebbles,crossing_high_edge,PEBBLES_XL:static_fair,"{""threshold"": 9.97846, ""fair"": 13225.589, ""mult"": 0.6}",38960.0,8629.5,-7170.0,40419.5,13473.166666666666,19141.404599860365,2,39915.0,4010.0,1361.9621737051536,16.630766666666666,29821,1165.0,-7606.426323242573
PANEL_1X4,panel,participant_flow,PANEL_1X4:flow_0.99,"{""threshold"": 4.188316666666666, ""decay"": 0.99, ""mult"": 0.5}",-6172.5,-5188.0,-4212.5,-15573.0,-5191.0,800.1694612184763,0,9287.5,3180.0,5.768637911365742,8.376633333333332,5177,0.0,-7625.85014979201
PEBBLES_XL,pebbles,crossing_high_edge,PEBBLES_XL:static_fair,"{""threshold"": 16.630766666666666, ""fair"": 13225.589, ""mult"": 1.0}",38492.5,8566.5,-8057.0,39002.0,13000.666666666666,19260.67432331716,2,40332.5,4030.0,1366.3339644114608,16.630766666666666,29712,0.0,-7657.811643489486
ROBOT_IRONING,robot,participant_flow,ROBOT_IRONING:flow_0.97,"{""threshold"": 6.392933333333333, ""decay"": 0.97, ""mult"": 1.0}",-220.0,-636.0,-960.0,-1816.0,-605.3333333333334,302.88098139184785,0,1329.0,500.0,6.972214153060343,6.392933333333333,89,13177.0,-7665.505971238034
PANEL_1X4,panel,crossing_high_edge,PANEL_1X4:static_fair,"{""threshold"": 11.727286666666664, ""fair"": 9397.581, ""mult"": 1.4}",-10364.0,10622.5,4931.0,5189.5,1729.8333333333333,8861.673904454445,2,18174.5,730.0,751.2003068153751,8.376633333333332,29873,0.0,-7678.294704562056
ROBOT_IRONING,robot,participant_flow,ROBOT_IRONING:flow_0.9,"{""threshold"": 3.1964666666666663, ""decay"": 0.9, ""mult"": 0.5}",-6592.0,-6193.0,-2783.0,-15568.0,-5189.333333333333,1709.3137674387215,0,6660.0,4340.0,3.810538627196834,6.392933333333333,643,0.0,-7710.507282168502
UV_VISOR_MAGENTA,visor,basket_residual,UV_VISOR_MAGENTA:ridge_visor,"{""threshold"": 369.7166850777308, ""mult"": 1.4, ""resid_std"": 264.083}",-6203.0,-3568.5,-2278.0,-12049.5,-4016.5,1633.3879412640056,0,6613.0,3790.0,462.327331743187,14.0916,5084,2486.0,-7712.022161821605
PANEL_2X2,panel,basket_residual,PANEL_2X2:ridge_panel,"{""threshold"": 221.7254987094261, ""mult"": 0.6, ""resid_std"": 369.542}",-6988.0,12321.0,-930.5,4402.5,1467.5,8063.174447242641,1,11151.0,5250.0,439.88039491677176,8.515466666666667,15528,3233.5,-7715.013390707716
OXYGEN_SHAKE_EVENING_BREATH,oxygen,participant_flow,OXYGEN_SHAKE_EVENING_BREATH:flow_0.99,"{""threshold"": 5.930233333333334, ""decay"": 0.99, ""mult"": 0.5}",-6214.0,-3915.0,-6624.0,-16753.0,-5584.333333333333,1192.2053327994954,0,6962.0,1880.0,7.21758164165794,11.860466666666667,1891,0.0,-7785.506799653005
PANEL_1X4,panel,crossing_high_edge,PANEL_1X4:static_fair,"{""threshold"": 15.077939999999998, ""fair"": 9397.581, ""mult"": 1.8}",-10660.5,10636.0,4931.0,4906.5,1635.5,9001.128382967698,2,18203.5,830.0,751.7838003770423,8.376633333333332,29846,0.0,-7870.873448929003
PEBBLES_XL,pebbles,crossing_high_edge,PEBBLES_XL:static_fair,"{""threshold"": 5.820768333333333, ""fair"": 13225.589, ""mult"": 0.35}",39736.0,7949.0,-7555.5,40129.5,13376.5,19684.423795647832,2,39915.0,3970.0,1358.3659607113245,16.630766666666666,29908,875.0,-7910.33546717109
TRANSLATOR_ASTRO_BLACK,translator,participant_flow,TRANSLATOR_ASTRO_BLACK:flow_0.97,"{""threshold"": 4.1832, ""decay"": 0.97, ""mult"": 0.5}",-6717.5,-6322.5,-5019.0,-18059.0,-6019.666666666667,725.7210590547553,0,7040.0,2560.0,5.1264833427807,8.3664,1004,0.0,-7945.465355052258
GALAXY_SOUNDS_BLACK_HOLES,galaxy,basket_residual,GALAXY_SOUNDS_BLACK_HOLES:ridge_galaxy,"{""threshold"": 846.6967578507824, ""mult"": 1.0, ""resid_std"": 846.697}",6321.0,1751.5,-5125.5,2947.0,982.3333333333334,4704.55832736247,2,15030.0,1990.0,1223.9347932602411,14.512766666666666,9375,5815.5,-8025.199579452272
MICROCHIP_RECTANGLE,microchip,passive_market_making,MICROCHIP_RECTANGLE:passive_1.5,"{""threshold"": 3.9428833333333335, ""edge"": 1.5}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.885766666666667,0,16126.75,-8063.375
MICROCHIP_RECTANGLE,microchip,passive_market_making,MICROCHIP_RECTANGLE:passive_2.0,"{""threshold"": 3.9428833333333335, ""edge"": 2.0}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.885766666666667,0,16126.75,-8063.375
OXYGEN_SHAKE_MORNING_BREATH,oxygen,basket_residual,OXYGEN_SHAKE_MORNING_BREATH:ridge_oxygen,"{""threshold"": 462.44899247101546, ""mult"": 1.0, ""resid_std"": 462.449}",-1693.0,2283.5,-8934.0,-8343.5,-2781.1666666666665,4643.716656826608,1,11562.0,4750.0,638.5692815245712,12.7829,8607,0.0,-8197.482493603962
UV_VISOR_MAGENTA,visor,participant_flow,UV_VISOR_MAGENTA:flow_0.99,"{""threshold"": 2.81832, ""decay"": 0.99, ""mult"": 0.2}",-7674.0,-1942.0,-5103.5,-14719.5,-4906.5,2344.2216547644693,0,8554.0,4160.0,4.5816389798256925,14.0916,10561,0.0,-8215.924075596906
ROBOT_VACUUMING,robot,participant_flow,ROBOT_VACUUMING:flow_0.97,"{""threshold"": 3.37665, ""decay"": 0.97, ""mult"": 0.5}",-5418.5,-6892.0,-5856.0,-18166.5,-6055.5,617.8730991608768,0,8417.5,4580.0,4.346126559752005,6.7533,2271,0.0,-8223.05751445457
TRANSLATOR_SPACE_GRAY,translator,participant_flow,TRANSLATOR_SPACE_GRAY:flow_0.97,"{""threshold"": 4.201083333333333, ""decay"": 0.97, ""mult"": 0.5}",-2535.0,-8019.5,-4513.5,-15068.0,-5022.666666666667,2267.799680061907,0,8410.5,2500.0,5.144283950495163,8.402166666666666,985,0.0,-8223.836458706908
ROBOT_DISHES,robot,participant_flow,ROBOT_DISHES:flow_0.9,"{""threshold"": 3.6751333333333336, ""decay"": 0.9, ""mult"": 0.5}",-3883.5,-6180.5,-7151.5,-17215.5,-5738.5,1370.2746683299179,0,7770.0,3600.0,4.230029057204288,7.350266666666667,311,0.0,-8247.978534414446
ROBOT_DISHES,robot,crossing_high_edge,ROBOT_DISHES:static_fair,"{""threshold"": 4.41016, ""fair"": 10018.315, ""mult"": 0.6}",1749.0,6693.0,-10814.0,-2372.0,-790.6666666666666,7369.359643520973,2,13020.0,3810.0,454.6744527221369,7.350266666666667,29801,0.0,-8253.3304349553
PEBBLES_M,pebbles,order_book_imbalance,PEBBLES_M:obi,"{""threshold"": 3.280225, ""mult"": 0.25}",-6894.0,-6711.0,-6665.0,-20270.0,-6756.666666666667,98.90848744616859,0,7167.0,4780.0,3.8898031599840563,13.1209,240,0.0,-8340.397183506677
ROBOT_DISHES,robot,crossing_high_edge,ROBOT_DISHES:static_fair,"{""threshold"": 2.5725933333333333, ""fair"": 10018.315, ""mult"": 0.35}",1251.0,7058.5,-10814.0,-2504.5,-834.8333333333334,7443.994876558031,2,13020.0,3810.0,453.8773893330312,7.350266666666667,29891,0.0,-8346.010003096053
UV_VISOR_MAGENTA,visor,basket_residual,UV_VISOR_MAGENTA:ridge_visor,"{""threshold"": 158.45000789045608, ""mult"": 0.6, ""resid_std"": 264.083}",-6774.0,-6102.5,-1829.5,-14706.0,-4902.0,2189.812815440321,0,9554.5,6730.0,318.25329181673175,14.0916,16823,0.0,-8357.418330036207
ROBOT_DISHES,robot,crossing_high_edge,ROBOT_DISHES:static_fair,"{""threshold"": 10.290373333333333, ""fair"": 10018.315, ""mult"": 1.4}",1260.0,7313.5,-10814.0,-2240.5,-746.8333333333334,7535.343349104199,2,13020.0,3650.0,457.157785665805,7.350266666666667,29528,131.5,-8380.256510251063
UV_VISOR_ORANGE,visor,crossing_high_edge,UV_VISOR_ORANGE:static_fair,"{""threshold"": 4.6494349999999995, ""fair"": 10426.506, ""mult"": 0.35}",1479.0,1107.5,-9503.0,-6916.5,-2305.5,5091.660354606017,2,11755.0,2330.0,475.18828827951575,13.2841,29875,906.5,-8461.269230493912
UV_VISOR_MAGENTA,visor,basket_residual,UV_VISOR_MAGENTA:ridge_visor,"{""threshold"": 264.08334648409345, ""mult"": 1.0, ""resid_std"": 264.083}",-3273.5,-3279.5,-7982.5,-14535.5,-4845.166666666667,2218.4310271500945,0,10285.0,6530.0,387.2426095331737,14.0916,10063,0.0,-8461.68683431423
UV_VISOR_ORANGE,visor,crossing_high_edge,UV_VISOR_ORANGE:static_fair,"{""threshold"": 13.2841, ""fair"": 10426.506, ""mult"": 1.0}",1479.0,684.0,-9986.0,-7823.0,-2607.6666666666665,5227.354865406489,2,12212.5,2290.0,478.15318816053474,13.2841,29661,0.0,-8489.167329180884
GALAXY_SOUNDS_BLACK_HOLES,galaxy,basket_residual,GALAXY_SOUNDS_BLACK_HOLES:ridge_galaxy,"{""threshold"": 508.0180547104694, ""mult"": 0.6, ""resid_std"": 846.697}",5485.5,1078.0,-9432.0,-2868.5,-956.1666666666666,6257.599490930119,2,17249.5,3200.0,976.5621172069094,14.512766666666666,18406,0.0,-8531.106335771245
ROBOT_DISHES,robot,crossing_high_edge,ROBOT_DISHES:static_fair,"{""threshold"": 7.350266666666667, ""fair"": 10018.315, ""mult"": 1.0}",1510.5,7544.0,-10814.0,-1759.5,-586.5,7639.899552131996,2,13020.0,3810.0,456.1043348259822,7.350266666666667,29644,612.5,-8531.264708885798
UV_VISOR_ORANGE,visor,crossing_high_edge,UV_VISOR_ORANGE:static_fair,"{""threshold"": 7.97046, ""fair"": 10426.506, ""mult"": 0.6}",1479.0,1165.5,-9736.0,-7091.5,-2363.8333333333335,5214.47994104451,2,11989.5,2250.0,476.2278888521621,13.2841,29796,731.5,-8557.395295012266
PEBBLES_XS,pebbles,participant_flow,PEBBLES_XS:flow_0.97,"{""threshold"": 4.872433333333333, ""decay"": 0.97, ""mult"": 0.5}",-8359.5,-4460.0,-1376.0,-14195.5,-4731.833333333333,2857.4741857490544,0,9555.5,3460.0,6.119801161997217,9.744866666666667,1352,0.0,-8562.571554070219
ROBOT_IRONING,robot,order_book_imbalance,ROBOT_IRONING:obi,"{""threshold"": 0.9589399999999999, ""mult"": 0.15}",-5946.0,-7616.5,-4759.5,-18322.0,-6107.333333333333,1171.9310512521156,0,7616.5,10040.0,1.7480015933910662,6.392933333333333,509,0.0,-8573.108516647208
ROBOT_DISHES,robot,crossing_high_edge,ROBOT_DISHES:static_fair,"{""threshold"": 13.230480000000002, ""fair"": 10018.315, ""mult"": 1.8}",866.0,5529.5,-10814.0,-4418.5,-1472.8333333333333,6874.11104959923,2,13020.0,3510.0,458.3077888934964,7.350266666666667,29403,0.0,-8608.185515572834
ROBOT_LAUNDRY,robot,passive_market_making,ROBOT_LAUNDRY:passive_1.5,"{""threshold"": 3.582533333333333, ""edge"": 1.5}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.165066666666666,0,17349.5,-8674.75
ROBOT_LAUNDRY,robot,passive_market_making,ROBOT_LAUNDRY:passive_2.0,"{""threshold"": 3.582533333333333, ""edge"": 2.0}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.165066666666666,0,17349.5,-8674.75
ROBOT_VACUUMING,robot,participant_flow,ROBOT_VACUUMING:flow_0.99,"{""threshold"": 3.37665, ""decay"": 0.99, ""mult"": 0.5}",-997.5,-9338.5,-1512.5,-11848.5,-3949.5,3816.394196970049,0,10966.5,4000.0,5.050833664539011,6.7533,8036,0.0,-8695.456228030533
MICROCHIP_SQUARE,microchip,basket_residual,MICROCHIP_SQUARE:ridge_microchip,"{""threshold"": 433.9156232320108, ""mult"": 0.6, ""resid_std"": 723.193}",23159.0,10391.0,1218.5,34768.5,11589.5,8997.173139381059,3,20565.5,6010.0,874.3091031579689,11.7188,17302,20574.0,-8766.942540597689
ROBOT_LAUNDRY,robot,participant_flow,ROBOT_LAUNDRY:flow_0.9,"{""threshold"": 7.165066666666666, ""decay"": 0.9, ""mult"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.165066666666666,0,17538.5,-8769.25
GALAXY_SOUNDS_PLANETARY_RINGS,galaxy,basket_residual,GALAXY_SOUNDS_PLANETARY_RINGS:ridge_galaxy,"{""threshold"": 958.9740033918197, ""mult"": 1.4, ""resid_std"": 684.981}",145.0,-3921.0,-3700.5,-7476.5,-2492.1666666666665,1866.929936791654,1,5851.5,1730.0,1165.6717323420391,13.690033333333334,4706,7737.5,-8775.861125581243
PEBBLES_S,pebbles,participant_flow,PEBBLES_S:flow_0.97,"{""threshold"": 5.775766666666667, ""decay"": 0.97, ""mult"": 0.5}",-7568.5,-5760.0,-6647.0,-19975.5,-6658.5,738.3618128442631,0,8109.0,1840.0,7.042784932531724,11.551533333333333,652,0.0,-8793.355178348773
PEBBLES_XS,pebbles,participant_flow,PEBBLES_XS:flow_0.9,"{""threshold"": 4.872433333333333, ""decay"": 0.9, ""mult"": 0.5}",-7649.5,-6865.0,-4047.5,-18562.0,-6187.333333333333,1546.6146004167367,0,7929.5,3140.0,5.549229273139865,9.744866666666667,256,0.0,-8835.052823604212
PEBBLES_L,pebbles,order_book_imbalance,PEBBLES_L:obi,"{""threshold"": 3.255125, ""mult"": 0.25}",-6776.5,-5844.5,-7638.5,-20259.5,-6753.166666666667,732.5832527584986,0,7638.5,4660.0,3.884207336729441,13.0205,234,0.0,-8840.925780959691
PEBBLES_XL,pebbles,participant_flow,PEBBLES_XL:flow_0.99,"{""threshold"": 8.315383333333333, ""decay"": 0.99, ""mult"": 0.5}",5517.5,-8488.5,-5184.0,-8155.0,-2718.3333333333335,5977.828094067462,1,11445.0,920.0,9.927765991399035,16.630766666666666,897,0.0,-8909.481594477184
PANEL_1X4,panel,basket_residual,PANEL_1X4:ridge_panel,"{""threshold"": 795.0051147307179, ""mult"": 1.4, ""resid_std"": 567.861}",-7584.0,525.0,-837.5,-7896.5,-2632.1666666666665,3545.3811815123945,1,9983.0,530.0,1056.628240643548,8.376633333333332,4917,4090.0,-8987.804434649723
ROBOT_IRONING,robot,passive_market_making,ROBOT_IRONING:passive_1.5,"{""threshold"": 3.1964666666666663, ""edge"": 1.5}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.392933333333333,0,18038.75,-9019.375
ROBOT_IRONING,robot,passive_market_making,ROBOT_IRONING:passive_2.0,"{""threshold"": 3.1964666666666663, ""edge"": 2.0}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.392933333333333,0,18038.75,-9019.375
ROBOT_LAUNDRY,robot,participant_flow,ROBOT_LAUNDRY:flow_0.97,"{""threshold"": 7.165066666666666, ""decay"": 0.97, ""mult"": 1.0}",32.5,-556.5,-112.5,-636.5,-212.16666666666666,250.57312084277692,1,963.0,160.0,7.6165515057402695,7.165066666666666,32,16902.0,-9021.519195214472
MICROCHIP_OVAL,microchip,participant_flow,MICROCHIP_OVAL:flow_0.99,"{""threshold"": 3.7248833333333335, ""decay"": 0.99, ""mult"": 0.5}",-7106.5,-311.5,-7969.0,-15387.0,-5129.0,3424.6368420607755,0,8327.0,1760.0,4.771136197975477,7.449766666666667,2341,0.0,-9052.093947339505
UV_VISOR_ORANGE,visor,crossing_high_edge,UV_VISOR_ORANGE:static_fair,"{""threshold"": 18.597739999999998, ""fair"": 10426.506, ""mult"": 1.4}",1479.0,-428.5,-10634.0,-9583.5,-3194.5,5317.847888635652,1,12094.0,2250.0,480.4390199221435,13.2841,29491,0.0,-9110.401127613175
OXYGEN_SHAKE_MORNING_BREATH,oxygen,crossing_high_edge,OXYGEN_SHAKE_MORNING_BREATH:static_fair,"{""threshold"": 7.669739999999999, ""fair"": 10000.453, ""mult"": 0.6}",-10236.5,3633.0,119.0,-6484.5,-2161.5,5887.346190489113,2,15218.5,1750.0,570.2724444657177,12.7829,29814,142.0,-9134.475023817924
OXYGEN_SHAKE_MORNING_BREATH,oxygen,crossing_high_edge,OXYGEN_SHAKE_MORNING_BREATH:static_fair,"{""threshold"": 23.00922, ""fair"": 10000.453, ""mult"": 1.8}",-9817.0,4085.5,119.0,-5612.5,-1870.8333333333333,5847.475471422594,2,14657.5,1610.0,576.8826290901931,12.7829,29495,1014.0,-9139.17238975802
SLEEP_POD_NYLON,sleep,crossing_high_edge,SLEEP_POD_NYLON:static_fair,"{""threshold"": 2.9976333333333334, ""fair"": 9636.473, ""mult"": 0.35}",-2099.5,7039.0,-10227.5,-5288.0,-1762.6666666666667,7053.041806357185,1,13844.5,1910.0,402.9504907955774,8.564666666666668,29932,0.0,-9150.423840798836
UV_VISOR_ORANGE,visor,crossing_high_edge,UV_VISOR_ORANGE:static_fair,"{""threshold"": 23.91138, ""fair"": 10426.506, ""mult"": 1.8}",1479.0,-269.0,-10756.5,-9546.5,-3182.1666666666665,5403.194739123224,1,12074.0,2370.0,482.1410991535447,13.2841,29366,0.0,-9151.703247096762
ROBOT_IRONING,robot,participant_flow,ROBOT_IRONING:flow_0.99,"{""threshold"": 6.392933333333333, ""decay"": 0.99, ""mult"": 1.0}",-988.0,-4052.5,984.0,-4056.5,-1352.1666666666667,2072.2043147870872,1,4801.5,1460.0,7.626520696138247,6.392933333333333,1374,10936.5,-9153.929471278274
PANEL_4X4,panel,basket_residual,PANEL_4X4:ridge_panel,"{""threshold"": 197.70475393014473, ""mult"": 0.6, ""resid_std"": 329.508}",2142.5,134.5,-11267.0,-8990.0,-2996.6666666666665,5905.185635430006,2,11273.5,6060.0,406.1471071471955,8.750466666666666,15802,0.0,-9198.81732969617
OXYGEN_SHAKE_MORNING_BREATH,oxygen,crossing_high_edge,OXYGEN_SHAKE_MORNING_BREATH:static_fair,"{""threshold"": 12.7829, ""fair"": 10000.453, ""mult"": 1.0}",-10737.5,3992.0,119.0,-6626.5,-2208.8333333333335,6234.508726079029,2,14859.5,1650.0,572.2554148778371,12.7829,29718,0.0,-9262.864005284702
SLEEP_POD_NYLON,sleep,crossing_high_edge,SLEEP_POD_NYLON:static_fair,"{""threshold"": 8.564666666666668, ""fair"": 9636.473, ""mult"": 1.0}",-2787.5,7287.5,-10083.5,-5583.5,-1861.1666666666667,7121.86681207174,1,13803.0,1970.0,404.70593963609736,8.564666666666668,29774,0.0,-9286.440094513298
ROBOT_DISHES,robot,participant_flow,ROBOT_DISHES:flow_0.99,"{""threshold"": 1.4700533333333334, ""decay"": 0.99, ""mult"": 0.2}",-896.0,-10617.5,1148.5,-10365.0,-3455.0,5132.968585526313,1,12167.0,4620.0,3.5359328548548827,7.350266666666667,18238,0.0,-9307.989580592104
OXYGEN_SHAKE_MORNING_BREATH,oxygen,basket_residual,OXYGEN_SHAKE_MORNING_BREATH:ridge_oxygen,"{""threshold"": 277.4693954826093, ""mult"": 0.6, ""resid_std"": 462.449}",-2393.0,2366.0,-9556.0,-9583.0,-3194.3333333333335,4900.008321988398,1,14167.0,5610.0,516.1477893453248,12.7829,16862,0.0,-9313.718742625791
UV_VISOR_RED,visor,basket_residual,UV_VISOR_RED:ridge_visor,"{""threshold"": 202.3822098590685, ""mult"": 0.6, ""resid_std"": 337.304}",-2020.0,1029.0,-10107.0,-11098.0,-3699.3333333333335,4698.776034481983,1,12059.0,8280.0,404.89268745720494,14.039433333333333,15757,0.0,-9314.377755746624
SLEEP_POD_NYLON,sleep,crossing_high_edge,SLEEP_POD_NYLON:static_fair,"{""threshold"": 5.138800000000001, ""fair"": 9636.473, ""mult"": 0.6}",-2832.5,7141.5,-10081.0,-5772.0,-1924.0,7060.342567231895,1,13926.0,1950.0,403.60953076027727,8.564666666666668,29871,0.0,-9333.522668700733
OXYGEN_SHAKE_MORNING_BREATH,oxygen,crossing_high_edge,OXYGEN_SHAKE_MORNING_BREATH:static_fair,"{""threshold"": 17.89606, ""fair"": 10000.453, ""mult"": 1.4}",-10684.5,3655.5,119.0,-6910.0,-2303.3333333333335,6099.708959359364,2,15196.0,1730.0,574.1323602019235,12.7829,29627,0.0,-9338.48415691692
OXYGEN_SHAKE_MORNING_BREATH,oxygen,crossing_high_edge,OXYGEN_SHAKE_MORNING_BREATH:static_fair,"{""threshold"": 4.474015, ""fair"": 10000.453, ""mult"": 0.35}",-10627.5,3507.5,119.0,-7001.0,-2333.6666666666665,6025.56977020062,2,15415.5,1770.0,568.8847332747007,12.7829,29882,0.0,-9365.247017297072
ROBOT_LAUNDRY,robot,participant_flow,ROBOT_LAUNDRY:flow_0.99,"{""threshold"": 7.165066666666666, ""decay"": 0.99, ""mult"": 1.0}",-727.5,-3276.0,-1741.5,-5745.0,-1915.0,1047.628989671439,0,4280.5,1000.0,8.261266870373523,7.165066666666666,800,11793.5,-9366.808843286435
SLEEP_POD_NYLON,sleep,crossing_high_edge,SLEEP_POD_NYLON:static_fair,"{""threshold"": 11.990533333333333, ""fair"": 9636.473, ""mult"": 1.4}",-2932.5,7942.0,-9937.0,-4927.5,-1642.5,7355.847345253072,1,13784.0,2050.0,405.65761329794384,8.564666666666668,29679,360.5,-9397.750774414497
SLEEP_POD_NYLON,sleep,crossing_high_edge,SLEEP_POD_NYLON:static_fair,"{""threshold"": 15.416400000000001, ""fair"": 9636.473, ""mult"": 1.8}",-2402.0,7895.0,-9753.0,-4260.0,-1420.0,7238.149809631372,1,13724.0,2110.0,406.5378047502261,8.564666666666668,29596,1028.0,-9421.577376260391
PEBBLES_L,pebbles,participant_flow,PEBBLES_L:flow_0.99,"{""threshold"": 6.51025, ""decay"": 0.99, ""mult"": 0.5}",-7281.5,-8278.5,-889.0,-16449.0,-5483.0,3273.8488307597017,0,9109.5,1820.0,8.325918872830929,13.0205,2246,0.0,-9465.661739993806
SLEEP_POD_COTTON,sleep,order_book_imbalance,SLEEP_POD_COTTON:obi,"{""threshold"": 2.51255, ""mult"": 0.25}",-6073.5,-7116.0,-8271.5,-21461.0,-7153.666666666667,897.7249331257073,0,8413.5,8280.0,3.297520079363929,10.0502,419,0.0,-9568.927873198378
MICROCHIP_SQUARE,microchip,participant_flow,MICROCHIP_SQUARE:flow_0.9,"{""threshold"": 2.34376, ""decay"": 0.9, ""mult"": 0.2}",-8826.5,-6336.5,-4861.5,-20024.5,-6674.833333333333,1636.288143600903,0,8857.0,3740.0,2.8793597582954664,11.7188,597,0.0,-9577.14062667392
PANEL_1X4,panel,basket_residual,PANEL_1X4:ridge_panel,"{""threshold"": 567.8607962362271, ""mult"": 1.0, ""resid_std"": 567.861}",-9282.0,2705.0,-5409.5,-11986.5,-3995.5,4994.769881252455,1,11551.0,2510.0,911.9348471534993,8.376633333333332,7449,0.0,-9597.480422814097
MICROCHIP_SQUARE,microchip,order_book_imbalance,MICROCHIP_SQUARE:obi,"{""threshold"": 1.75782, ""mult"": 0.15}",-5396.5,-9158.5,-4878.5,-19433.5,-6477.833333333333,1907.2775245243035,0,9607.0,6660.0,2.8394155601283635,11.7188,337,0.0,-9758.84372427413
SLEEP_POD_COTTON,sleep,basket_residual,SLEEP_POD_COTTON:ridge_sleep,"{""threshold"": 404.941881833353, ""mult"": 1.0, ""resid_std"": 404.942}",847.0,2743.5,-10132.0,-6541.5,-2180.5,5675.616985550264,2,13267.5,4420.0,599.5403655423067,10.0502,10479,2370.0,-9787.711040607672
SLEEP_POD_LAMB_WOOL,sleep,participant_flow,SLEEP_POD_LAMB_WOOL:flow_0.99,"{""threshold"": 1.88002, ""decay"": 0.99, ""mult"": 0.2}",14666.0,4273.0,-5214.0,13725.0,4575.0,8118.78492550866,2,10816.0,4380.0,3.8652296310495613,9.4001,15501,13725.0,-9806.75020158063
SLEEP_POD_NYLON,sleep,passive_market_making,SLEEP_POD_NYLON:passive_2.0,"{""threshold"": 4.282333333333334, ""edge"": 2.0}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.564666666666668,0,19768.0,-9884.0
