name,total,d1,d2,d3,rc,path,params
act_iwm0p25_all_tr5_e6,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr5_e6.py,(-0.25, 'core', 0, 0, 5, 6, 20, 80, False)
act_iwm0p25_all_tr5_e8,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr5_e8.py,(-0.25, 'core', 0, 0, 5, 8, 20, 80, False)
act_iw0_small_tr2_e4,734077.0,261849.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr2_e4.py,(0, 'core', 0, 0, 2, 4, 20, 80, True)
act_iw0_small_tr2_e6,734077.0,261849.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr2_e6.py,(0, 'core', 0, 0, 2, 6, 20, 80, True)
act_iw0_small_tr2_e8,734077.0,261849.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr2_e8.py,(0, 'core', 0, 0, 2, 8, 20, 80, True)
fair_iw0_core_fm0_fc0,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_core_fm0_fc0.py,(0, 'core', 0, 0, 999, 0, 0, 0, False)
fair_iw0_core_fm0p1_fc2,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_core_fm0p1_fc2.py,(0, 'core', 0.1, 2, 999, 0, 0, 0, False)
fair_iw0_broad_fm0_fc0,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_broad_fm0_fc0.py,(0, 'broad', 0, 0, 999, 0, 0, 0, False)
fair_iw0_broad_fm0p1_fc2,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_broad_fm0p1_fc2.py,(0, 'broad', 0.1, 2, 999, 0, 0, 0, False)
fair_iw0_strong_fm0_fc0,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_strong_fm0_fc0.py,(0, 'strong', 0, 0, 999, 0, 0, 0, False)
