split,product,feature_set,model,ic,sign_accuracy,n_trades_proxy,proxy_edge_sum
loo_test_d2,SLEEP_POD_SUEDE,local_only,ridge_linear,0.04609064994220798,0.5147573786893447,15,25.0
loo_test_d2,SLEEP_POD_LAMB_WOOL,no_orderbook,ridge_linear,0.023352062191148146,0.4932466233116558,346,-1579.5
loo_test_d2,SLEEP_POD_LAMB_WOOL,no_zscore,ridge_linear,0.01239474156436251,0.49974987493746875,343,-1717.0
loo_test_d2,SLEEP_POD_LAMB_WOOL,no_category,ridge_linear,-0.03759940262901316,0.48574287143571787,66,-397.0
loo_test_d2,SLEEP_POD_LAMB_WOOL,local_only,ridge_linear,-0.024818560591579147,0.4947473736868434,13,-53.5
loo_test_d2,SLEEP_POD_POLYESTER,no_orderbook,ridge_linear,-0.021280920893228694,0.4832416208104052,471,-2335.5
loo_test_d2,SLEEP_POD_POLYESTER,no_zscore,ridge_linear,-0.01784605073767641,0.4827413706853427,512,-2962.5
loo_test_d2,SLEEP_POD_POLYESTER,no_category,ridge_linear,-0.05299303257608418,0.4777388694347174,85,-557.5
loo_test_d2,SLEEP_POD_POLYESTER,local_only,ridge_linear,-0.05410809336504025,0.4547273636818409,2,19.5
loo_test_d2,SLEEP_POD_NYLON,no_orderbook,ridge_linear,0.01860984828415913,0.4842421210605303,511,-1560.0
loo_test_d2,SLEEP_POD_NYLON,no_zscore,ridge_linear,0.024917661271744416,0.4897448724362181,533,-1396.5
loo_test_d2,SLEEP_POD_NYLON,no_category,ridge_linear,0.04893214824077324,0.5102551275637819,80,-173.5
loo_test_d2,SLEEP_POD_NYLON,local_only,ridge_linear,0.04599838291273498,0.512256128064032,12,-182.0
loo_test_d2,SLEEP_POD_COTTON,no_orderbook,ridge_linear,0.030407762409633405,0.5067533766883442,127,-258.0
loo_test_d2,SLEEP_POD_COTTON,no_zscore,ridge_linear,0.02944189403822819,0.4992496248124062,165,-357.5
loo_test_d2,SLEEP_POD_COTTON,no_category,ridge_linear,0.014126331842690775,0.5012506253126563,94,-83.0
loo_test_d2,SLEEP_POD_COTTON,local_only,ridge_linear,0.01347216751410009,0.49674837418709356,10,-17.5
loo_test_d2,MICROCHIP_CIRCLE,no_orderbook,ridge_linear,-0.008018598582803899,0.5077538769384692,80,-368.0
loo_test_d2,MICROCHIP_CIRCLE,no_zscore,ridge_linear,-0.011510697692143019,0.5022511255627814,83,-477.0
loo_test_d2,MICROCHIP_CIRCLE,no_category,ridge_linear,-0.015580914885655115,0.496248124062031,48,-308.0
loo_test_d2,MICROCHIP_CIRCLE,local_only,ridge_linear,0.0043474566054670935,0.5047523761880941,4,-20.0
loo_test_d2,MICROCHIP_OVAL,no_orderbook,ridge_linear,0.0021536628714694103,0.4977488744372186,302,-1463.5
loo_test_d2,MICROCHIP_OVAL,no_zscore,ridge_linear,0.005539779681845015,0.4977488744372186,292,-1225.0
loo_test_d2,MICROCHIP_OVAL,no_category,ridge_linear,0.014999394030063153,0.5137568784392196,143,33.0
loo_test_d2,MICROCHIP_OVAL,local_only,ridge_linear,0.00575197344855462,0.4992496248124062,101,33.0
loo_test_d2,MICROCHIP_SQUARE,no_orderbook,ridge_linear,0.02928131683567986,0.5092546273136568,842,-2597.0
loo_test_d2,MICROCHIP_SQUARE,no_zscore,ridge_linear,0.030773767107974012,0.5152576288144072,903,-1933.5
loo_test_d2,MICROCHIP_SQUARE,no_category,ridge_linear,0.025265227631491163,0.5127563781890946,694,-2464.0
loo_test_d2,MICROCHIP_SQUARE,local_only,ridge_linear,0.01985074724009911,0.5142571285642822,524,-1540.5
loo_test_d2,MICROCHIP_RECTANGLE,no_orderbook,ridge_linear,0.013689731781552692,0.4917458729364682,419,-1171.0
loo_test_d2,MICROCHIP_RECTANGLE,no_zscore,ridge_linear,0.016926771455906132,0.4927463731865933,394,-1104.5
loo_test_d2,MICROCHIP_RECTANGLE,no_category,ridge_linear,0.012452895943938476,0.49224612306153076,193,-413.5
loo_test_d2,MICROCHIP_RECTANGLE,local_only,ridge_linear,0.004254432240093072,0.49524762381190596,138,-181.5
loo_test_d2,MICROCHIP_TRIANGLE,no_orderbook,ridge_linear,-0.0016650942597952773,0.4867433716858429,581,-3058.0
loo_test_d2,MICROCHIP_TRIANGLE,no_zscore,ridge_linear,0.007964309628423965,0.4832416208104052,555,-2202.5
loo_test_d2,MICROCHIP_TRIANGLE,no_category,ridge_linear,0.02230388707269495,0.48874437218609307,133,-104.0
loo_test_d2,MICROCHIP_TRIANGLE,local_only,ridge_linear,-0.003957062093498251,0.4897448724362181,96,-553.0
loo_test_d2,PEBBLES_XS,no_orderbook,ridge_linear,0.03856240060544679,0.503751875937969,271,-696.5
loo_test_d2,PEBBLES_XS,no_zscore,ridge_linear,0.04732303174857904,0.5012506253126563,233,-44.5
loo_test_d2,PEBBLES_XS,no_category,ridge_linear,0.01713084593748965,0.49374687343671836,164,-469.0
loo_test_d2,PEBBLES_XS,local_only,ridge_linear,0.01883093442467004,0.4942471235617809,91,-64.0
loo_test_d2,PEBBLES_S,no_orderbook,ridge_linear,-0.011679544984638008,0.4977488744372186,255,-1540.5
loo_test_d2,PEBBLES_S,no_zscore,ridge_linear,-0.008734433978030172,0.49974987493746875,257,-1211.0
loo_test_d2,PEBBLES_S,no_category,ridge_linear,-0.04240697656507194,0.4732366183091546,109,-582.0
loo_test_d2,PEBBLES_S,local_only,ridge_linear,-0.061017969172113946,0.4737368684342171,15,-161.0
loo_test_d2,PEBBLES_M,no_orderbook,ridge_linear,-0.01296318493832752,0.496248124062031,123,-542.5
loo_test_d2,PEBBLES_M,no_zscore,ridge_linear,-0.013477749534385911,0.4927463731865933,128,-612.0
loo_test_d2,PEBBLES_M,no_category,ridge_linear,0.004748771950897084,0.5042521260630315,85,-200.0
loo_test_d2,PEBBLES_M,local_only,ridge_linear,-0.001366632157306724,0.5027513756878439,36,-259.0
loo_test_d2,PEBBLES_L,no_orderbook,ridge_linear,-0.009854036150101012,0.48774387193596797,103,-323.5
loo_test_d2,PEBBLES_L,no_zscore,ridge_linear,0.02082397070649484,0.496248124062031,102,-47.5
loo_test_d2,PEBBLES_L,no_category,ridge_linear,0.023861911040441747,0.4957478739369685,73,314.0
loo_test_d2,PEBBLES_L,local_only,ridge_linear,-0.040723616677979205,0.5027513756878439,7,-187.5
loo_test_d2,PEBBLES_XL,no_orderbook,ridge_linear,0.00381380652148423,0.48924462231115556,852,-4733.0
loo_test_d2,PEBBLES_XL,no_zscore,ridge_linear,0.009597097511782705,0.49824912456228115,771,-3114.0
loo_test_d2,PEBBLES_XL,no_category,ridge_linear,0.0008972055643362909,0.5032516258129065,743,-6279.0
loo_test_d2,PEBBLES_XL,local_only,ridge_linear,-0.005626309252537886,0.496248124062031,701,-5245.0
loo_test_d2,ROBOT_VACUUMING,no_orderbook,ridge_linear,0.031693151244467206,0.4947473736868434,299,-247.0
loo_test_d2,ROBOT_VACUUMING,no_zscore,ridge_linear,0.034966325395696544,0.4947473736868434,294,-181.0
loo_test_d2,ROBOT_VACUUMING,no_category,ridge_linear,0.005558195397521459,0.49224612306153076,138,64.5
loo_test_d2,ROBOT_VACUUMING,local_only,ridge_linear,-0.007520823217692035,0.4822411205602801,56,60.5
loo_test_d2,ROBOT_MOPPING,no_orderbook,ridge_linear,0.03292084853547999,0.5087543771885943,240,-682.5
loo_test_d2,ROBOT_MOPPING,no_zscore,ridge_linear,0.02514126446476788,0.503751875937969,296,-889.0
loo_test_d2,ROBOT_MOPPING,no_category,ridge_linear,0.015287285978700521,0.5062531265632816,131,-461.5
loo_test_d2,ROBOT_MOPPING,local_only,ridge_linear,0.0053979768184513775,0.5007503751875938,38,-3.0
loo_test_d2,ROBOT_DISHES,no_orderbook,ridge_linear,0.020034769156929436,0.4822411205602801,1113,-2911.0
loo_test_d2,ROBOT_DISHES,no_zscore,ridge_linear,0.003987086369231483,0.48574287143571787,1166,-3903.5
loo_test_d2,ROBOT_DISHES,no_category,ridge_linear,0.025426433700662134,0.4992496248124062,874,-2273.0
loo_test_d2,ROBOT_DISHES,local_only,ridge_linear,0.027367138003142603,0.5052526263131566,845,-2205.0
loo_test_d2,ROBOT_LAUNDRY,no_orderbook,ridge_linear,-0.0010128038507834353,0.48924462231115556,446,-1170.0
loo_test_d2,ROBOT_LAUNDRY,no_zscore,ridge_linear,0.013835004144013204,0.4917458729364682,447,-1007.0
loo_test_d2,ROBOT_LAUNDRY,no_category,ridge_linear,0.008558782498347224,0.48874437218609307,156,-275.5
loo_test_d2,ROBOT_LAUNDRY,local_only,ridge_linear,0.004569632302828535,0.496248124062031,121,-207.0
loo_test_d2,ROBOT_IRONING,no_orderbook,ridge_linear,0.06647173829191341,0.40820410205102553,688,-1358.0
loo_test_d2,ROBOT_IRONING,no_zscore,ridge_linear,0.059447569330660865,0.41570785392696347,641,-1295.5
loo_test_d2,ROBOT_IRONING,no_category,ridge_linear,0.056958337031340345,0.4182091045522761,556,-1147.0
loo_test_d2,ROBOT_IRONING,local_only,ridge_linear,0.06623674769331565,0.4147073536768384,549,-1039.5
loo_test_d2,UV_VISOR_YELLOW,no_orderbook,ridge_linear,0.008384281659388147,0.5022511255627814,20,24.0
loo_test_d2,UV_VISOR_YELLOW,no_zscore,ridge_linear,0.021987806505571087,0.5072536268134067,39,-49.0
loo_test_d2,UV_VISOR_YELLOW,no_category,ridge_linear,0.034971298720922125,0.503751875937969,46,42.0
loo_test_d2,UV_VISOR_YELLOW,local_only,ridge_linear,0.013184968114776811,0.49074537268634316,0,0.0
loo_test_d2,UV_VISOR_AMBER,no_orderbook,ridge_linear,0.007590326376789447,0.4852426213106553,59,58.5
loo_test_d2,UV_VISOR_AMBER,no_zscore,ridge_linear,0.023346735085248486,0.4957478739369685,72,-75.0
loo_test_d2,UV_VISOR_AMBER,no_category,ridge_linear,0.042982344111309356,0.5117558779389695,64,56.0
loo_test_d2,UV_VISOR_AMBER,local_only,ridge_linear,0.024792467608136727,0.5047523761880941,4,-72.5
loo_test_d2,UV_VISOR_ORANGE,no_orderbook,ridge_linear,-0.01174781380702711,0.4942471235617809,94,-778.0
loo_test_d2,UV_VISOR_ORANGE,no_zscore,ridge_linear,-0.01074025244620279,0.48624312156078037,92,-369.5
loo_test_d2,UV_VISOR_ORANGE,no_category,ridge_linear,0.010181661082853535,0.4792396198099049,58,45.5
loo_test_d2,UV_VISOR_ORANGE,local_only,ridge_linear,-0.00048459350682840847,0.48724362181090547,8,-33.5
loo_test_d2,UV_VISOR_RED,no_orderbook,ridge_linear,0.020795595438014243,0.4912456228114057,9,-19.5
loo_test_d2,UV_VISOR_RED,no_zscore,ridge_linear,0.03398977994985002,0.4927463731865933,42,291.0
loo_test_d2,UV_VISOR_RED,no_category,ridge_linear,0.06886146566037439,0.511255627813907,53,339.0
loo_test_d2,UV_VISOR_RED,local_only,ridge_linear,0.0361053538809895,0.512256128064032,2,-29.0
loo_test_d2,UV_VISOR_MAGENTA,no_orderbook,ridge_linear,0.01983481758367798,0.5062531265632816,61,-163.0
loo_test_d2,UV_VISOR_MAGENTA,no_zscore,ridge_linear,0.027716895793367415,0.5017508754377189,69,76.5
loo_test_d2,UV_VISOR_MAGENTA,no_category,ridge_linear,0.039949093304107904,0.4942471235617809,51,123.0
loo_test_d2,UV_VISOR_MAGENTA,local_only,ridge_linear,0.02953072446779187,0.5102551275637819,0,0.0
loo_test_d2,TRANSLATOR_SPACE_GRAY,no_orderbook,ridge_linear,-0.03383579967771511,0.4947473736868434,64,-436.0
loo_test_d2,TRANSLATOR_SPACE_GRAY,no_zscore,ridge_linear,-0.03471841159637953,0.48774387193596797,61,-470.0
loo_test_d2,TRANSLATOR_SPACE_GRAY,no_category,ridge_linear,-0.003448332987711132,0.4947473736868434,28,-20.5
loo_test_d2,TRANSLATOR_SPACE_GRAY,local_only,ridge_linear,-0.001892420131919201,0.4942471235617809,2,-12.5
loo_test_d2,TRANSLATOR_ASTRO_BLACK,no_orderbook,ridge_linear,0.02463720393752207,0.5017508754377189,74,-256.0
loo_test_d2,TRANSLATOR_ASTRO_BLACK,no_zscore,ridge_linear,0.028219907596243456,0.4992496248124062,88,-202.5
loo_test_d2,TRANSLATOR_ASTRO_BLACK,no_category,ridge_linear,0.05930874187155708,0.527263631815908,46,189.5
loo_test_d2,TRANSLATOR_ASTRO_BLACK,local_only,ridge_linear,0.04227624535402066,0.5092546273136568,9,13.5
loo_test_d2,TRANSLATOR_ECLIPSE_CHARCOAL,no_orderbook,ridge_linear,0.04595762095479177,0.5182591295647824,58,-22.0
loo_test_d2,TRANSLATOR_ECLIPSE_CHARCOAL,no_zscore,ridge_linear,0.04844127244384221,0.512256128064032,112,-139.5
loo_test_d2,TRANSLATOR_ECLIPSE_CHARCOAL,no_category,ridge_linear,0.01851624264784872,0.48724362181090547,60,-49.5
loo_test_d2,TRANSLATOR_ECLIPSE_CHARCOAL,local_only,ridge_linear,0.01574577788449567,0.4957478739369685,7,-74.0
loo_test_d2,TRANSLATOR_GRAPHITE_MIST,no_orderbook,ridge_linear,-0.002649344914651012,0.4927463731865933,108,-621.0
loo_test_d2,TRANSLATOR_GRAPHITE_MIST,no_zscore,ridge_linear,0.02027026476623646,0.5027513756878439,127,-471.0
loo_test_d2,TRANSLATOR_GRAPHITE_MIST,no_category,ridge_linear,0.025128875810957498,0.5087543771885943,59,-129.0
loo_test_d2,TRANSLATOR_GRAPHITE_MIST,local_only,ridge_linear,0.0017264431050040268,0.4927463731865933,5,-17.0
loo_test_d2,TRANSLATOR_VOID_BLUE,no_orderbook,ridge_linear,0.021335008157705174,0.49724862431215605,101,134.5
loo_test_d2,TRANSLATOR_VOID_BLUE,no_zscore,ridge_linear,0.025416618019600816,0.4992496248124062,172,-125.0
loo_test_d2,TRANSLATOR_VOID_BLUE,no_category,ridge_linear,0.007180047459949547,0.4947473736868434,98,43.0
loo_test_d2,TRANSLATOR_VOID_BLUE,local_only,ridge_linear,-0.015856590409467665,0.5007503751875938,7,-89.0
loo_test_d2,PANEL_1X2,no_orderbook,ridge_linear,-0.05926110091070036,0.4612306153076538,63,-501.5
loo_test_d2,PANEL_1X2,no_zscore,ridge_linear,-0.01798237440947646,0.46623311655827915,80,-133.5
loo_test_d2,PANEL_1X2,no_category,ridge_linear,0.01646736673892777,0.4832416208104052,61,132.0
loo_test_d2,PANEL_1X2,local_only,ridge_linear,-0.029106477787557768,0.4897448724362181,6,-100.0
loo_test_d2,PANEL_2X2,no_orderbook,ridge_linear,-0.017992301857496038,0.4932466233116558,46,-451.5
loo_test_d2,PANEL_2X2,no_zscore,ridge_linear,-0.0167719054120083,0.4867433716858429,46,-358.5
loo_test_d2,PANEL_2X2,no_category,ridge_linear,-0.009238221153872328,0.5017508754377189,23,-177.5
loo_test_d2,PANEL_2X2,local_only,ridge_linear,0.004595199772459936,0.4992496248124062,4,9.0
loo_test_d2,PANEL_1X4,no_orderbook,ridge_linear,0.0027454847794501002,0.4977488744372186,82,-201.0
loo_test_d2,PANEL_1X4,no_zscore,ridge_linear,0.01844164995640764,0.49524762381190596,90,-172.5
loo_test_d2,PANEL_1X4,no_category,ridge_linear,-0.006749756975610064,0.49224612306153076,42,-318.0
loo_test_d2,PANEL_1X4,local_only,ridge_linear,-0.02099531133792586,0.4882441220610305,22,-250.5
loo_test_d2,PANEL_2X4,no_orderbook,ridge_linear,-0.01930208366762527,0.4897448724362181,116,-448.0
loo_test_d2,PANEL_2X4,no_zscore,ridge_linear,-0.002103225894303598,0.49524762381190596,115,-238.5
loo_test_d2,PANEL_2X4,no_category,ridge_linear,-0.005665441726600064,0.4822411205602801,53,179.5
loo_test_d2,PANEL_2X4,local_only,ridge_linear,-0.04190674364203804,0.4752376188094047,4,-6.5
loo_test_d2,PANEL_4X4,no_orderbook,ridge_linear,0.01095501989775493,0.4917458729364682,83,-377.0
loo_test_d2,PANEL_4X4,no_zscore,ridge_linear,0.01969581158695282,0.5057528764382191,69,-92.5
loo_test_d2,PANEL_4X4,no_category,ridge_linear,-0.007722931979529768,0.4882441220610305,44,-332.0
loo_test_d2,PANEL_4X4,local_only,ridge_linear,0.003835047489888355,0.49374687343671836,36,-350.5
loo_test_d2,OXYGEN_SHAKE_MORNING_BREATH,no_orderbook,ridge_linear,0.019326736014821756,0.48874437218609307,11,-15.0
loo_test_d2,OXYGEN_SHAKE_MORNING_BREATH,no_zscore,ridge_linear,-0.0014436734168337053,0.49674837418709356,26,-283.5
loo_test_d2,OXYGEN_SHAKE_MORNING_BREATH,no_category,ridge_linear,0.012170385076646187,0.5062531265632816,27,-389.0
loo_test_d2,OXYGEN_SHAKE_MORNING_BREATH,local_only,ridge_linear,0.03794732352116578,0.5087543771885943,2,18.5
loo_test_d2,OXYGEN_SHAKE_EVENING_BREATH,no_orderbook,ridge_linear,0.04911267351030159,0.3616808404202101,42,298.0
loo_test_d2,OXYGEN_SHAKE_EVENING_BREATH,no_zscore,ridge_linear,0.04225017792540233,0.3571785892946473,81,351.0
loo_test_d2,OXYGEN_SHAKE_EVENING_BREATH,no_category,ridge_linear,0.07094798649978185,0.375687843921961,82,254.0
loo_test_d2,OXYGEN_SHAKE_EVENING_BREATH,local_only,ridge_linear,0.09112585058894472,0.3711855927963982,17,298.0
loo_test_d2,OXYGEN_SHAKE_MINT,no_orderbook,ridge_linear,0.014247584218931002,0.49024512256128067,17,-40.5
loo_test_d2,OXYGEN_SHAKE_MINT,no_zscore,ridge_linear,0.023493674530492822,0.4882441220610305,51,62.5
loo_test_d2,OXYGEN_SHAKE_MINT,no_category,ridge_linear,0.031235590934371726,0.49974987493746875,42,83.5
loo_test_d2,OXYGEN_SHAKE_MINT,local_only,ridge_linear,0.007937825154875202,0.49374687343671836,3,-53.5
loo_test_d2,OXYGEN_SHAKE_CHOCOLATE,no_orderbook,ridge_linear,0.06634523802406556,0.4132066033016508,101,-354.0
loo_test_d2,OXYGEN_SHAKE_CHOCOLATE,no_zscore,ridge_linear,0.07125554441423829,0.42171085542771386,101,-71.0
loo_test_d2,OXYGEN_SHAKE_CHOCOLATE,no_category,ridge_linear,0.06871369493683822,0.40970485242621313,54,51.0
loo_test_d2,OXYGEN_SHAKE_CHOCOLATE,local_only,ridge_linear,0.06199201421323068,0.40520260130065033,27,-121.0
loo_test_d2,OXYGEN_SHAKE_GARLIC,no_orderbook,ridge_linear,-0.007017897752096203,0.4927463731865933,24,-176.5
loo_test_d2,OXYGEN_SHAKE_GARLIC,no_zscore,ridge_linear,-0.005903571877853902,0.48774387193596797,33,-214.0
loo_test_d2,OXYGEN_SHAKE_GARLIC,no_category,ridge_linear,0.024792516123736334,0.49974987493746875,26,-146.5
loo_test_d2,OXYGEN_SHAKE_GARLIC,local_only,ridge_linear,0.03730959133002761,0.5072536268134067,2,-19.0
loo_test_d2,SNACKPACK_CHOCOLATE,no_orderbook,ridge_linear,0.01798628617768319,0.5067533766883442,1,5.5
loo_test_d2,SNACKPACK_CHOCOLATE,no_zscore,ridge_linear,0.062131028701242444,0.5092546273136568,18,64.0
loo_test_d2,SNACKPACK_CHOCOLATE,no_category,ridge_linear,0.04164916565622104,0.496248124062031,24,46.0
loo_test_d2,SNACKPACK_CHOCOLATE,local_only,ridge_linear,-0.025284892659715435,0.4912456228114057,0,0.0
loo_test_d2,SNACKPACK_VANILLA,no_orderbook,ridge_linear,0.01941480615798386,0.4947473736868434,1,6.0
loo_test_d2,SNACKPACK_VANILLA,no_zscore,ridge_linear,0.021756565024799245,0.4932466233116558,46,-226.5
loo_test_d2,SNACKPACK_VANILLA,no_category,ridge_linear,-0.020732265372968565,0.4847423711855928,44,-182.0
loo_test_d2,SNACKPACK_VANILLA,local_only,ridge_linear,-0.038549215755938684,0.4752376188094047,0,0.0
loo_test_d2,SNACKPACK_PISTACHIO,no_orderbook,ridge_linear,0.0033840094094054335,0.4932466233116558,4,0.5
loo_test_d2,SNACKPACK_PISTACHIO,no_zscore,ridge_linear,0.010299584601467002,0.48774387193596797,37,22.5
loo_test_d2,SNACKPACK_PISTACHIO,no_category,ridge_linear,0.03450378725984767,0.49224612306153076,35,23.5
loo_test_d2,SNACKPACK_PISTACHIO,local_only,ridge_linear,0.010837976463463678,0.5007503751875938,0,0.0
loo_test_d2,SNACKPACK_STRAWBERRY,no_orderbook,ridge_linear,-0.0042666140864258155,0.49674837418709356,3,21.5
loo_test_d2,SNACKPACK_STRAWBERRY,no_zscore,ridge_linear,0.012071864899774564,0.4957478739369685,34,-58.0
loo_test_d2,SNACKPACK_STRAWBERRY,no_category,ridge_linear,0.004901532772009712,0.4832416208104052,37,26.5
loo_test_d2,SNACKPACK_STRAWBERRY,local_only,ridge_linear,-0.008317895924670332,0.48924462231115556,0,0.0
loo_test_d2,SNACKPACK_RASPBERRY,no_orderbook,ridge_linear,0.02622967563692531,0.5152576288144072,9,24.0
loo_test_d2,SNACKPACK_RASPBERRY,no_zscore,ridge_linear,0.024569723379348915,0.4897448724362181,36,11.5
loo_test_d2,SNACKPACK_RASPBERRY,no_category,ridge_linear,0.01982451339387206,0.48724362181090547,32,34.5
loo_test_d2,SNACKPACK_RASPBERRY,local_only,ridge_linear,0.003991194781764311,0.4917458729364682,0,0.0
loo_test_d3,GALAXY_SOUNDS_DARK_MATTER,no_orderbook,ridge_linear,-0.002668163749082372,0.5012506253126563,17,-39.5
loo_test_d3,GALAXY_SOUNDS_DARK_MATTER,no_zscore,ridge_linear,-0.0021268976708839673,0.4977488744372186,35,-35.0
loo_test_d3,GALAXY_SOUNDS_DARK_MATTER,no_category,ridge_linear,-0.0005200868208252354,0.4957478739369685,38,-66.0
loo_test_d3,GALAXY_SOUNDS_DARK_MATTER,local_only,ridge_linear,-0.00792778614796618,0.49374687343671836,0,0.0
loo_test_d3,GALAXY_SOUNDS_BLACK_HOLES,no_orderbook,ridge_linear,-0.020372447860265947,0.4837418709354677,75,-732.5
loo_test_d3,GALAXY_SOUNDS_BLACK_HOLES,no_zscore,ridge_linear,-0.0029920931427157797,0.4852426213106553,126,-851.0
loo_test_d3,GALAXY_SOUNDS_BLACK_HOLES,no_category,ridge_linear,-0.03246605716530979,0.48024012006003003,61,-519.0
loo_test_d3,GALAXY_SOUNDS_BLACK_HOLES,local_only,ridge_linear,-0.016425238384068758,0.47573786893446723,0,0.0
loo_test_d3,GALAXY_SOUNDS_PLANETARY_RINGS,no_orderbook,ridge_linear,0.016430069456533736,0.48874437218609307,26,-280.0
loo_test_d3,GALAXY_SOUNDS_PLANETARY_RINGS,no_zscore,ridge_linear,0.0012290581836544832,0.4927463731865933,73,-135.0
loo_test_d3,GALAXY_SOUNDS_PLANETARY_RINGS,no_category,ridge_linear,0.008884534299408133,0.4912456228114057,62,-117.0
loo_test_d3,GALAXY_SOUNDS_PLANETARY_RINGS,local_only,ridge_linear,0.0044937597430691765,0.4912456228114057,3,-44.5
loo_test_d3,GALAXY_SOUNDS_SOLAR_WINDS,no_orderbook,ridge_linear,-0.0026087797749615852,0.5042521260630315,20,86.0
loo_test_d3,GALAXY_SOUNDS_SOLAR_WINDS,no_zscore,ridge_linear,0.024140840485635126,0.5017508754377189,45,-21.5
loo_test_d3,GALAXY_SOUNDS_SOLAR_WINDS,no_category,ridge_linear,0.002659043151116439,0.49974987493746875,54,17.0
loo_test_d3,GALAXY_SOUNDS_SOLAR_WINDS,local_only,ridge_linear,-0.017329140888692852,0.49674837418709356,0,0.0
loo_test_d3,GALAXY_SOUNDS_SOLAR_FLAMES,no_orderbook,ridge_linear,0.010370317270001412,0.48724362181090547,72,-682.0
loo_test_d3,GALAXY_SOUNDS_SOLAR_FLAMES,no_zscore,ridge_linear,0.012797973606756058,0.4932466233116558,85,-666.5
loo_test_d3,GALAXY_SOUNDS_SOLAR_FLAMES,no_category,ridge_linear,-0.01786640266785378,0.4932466233116558,32,-249.5
loo_test_d3,GALAXY_SOUNDS_SOLAR_FLAMES,local_only,ridge_linear,-0.012832117068914234,0.4927463731865933,2,-3.0
loo_test_d3,SLEEP_POD_SUEDE,no_orderbook,ridge_linear,0.021076150391059565,0.48874437218609307,224,-656.5
loo_test_d3,SLEEP_POD_SUEDE,no_zscore,ridge_linear,0.020752242834156442,0.4927463731865933,207,-744.0
loo_test_d3,SLEEP_POD_SUEDE,no_category,ridge_linear,0.013933657356032835,0.503751875937969,85,-325.0
loo_test_d3,SLEEP_POD_SUEDE,local_only,ridge_linear,0.009568221573208668,0.4852426213106553,40,-362.5
loo_test_d3,SLEEP_POD_LAMB_WOOL,no_orderbook,ridge_linear,0.015845769339207894,0.503751875937969,180,-653.5
loo_test_d3,SLEEP_POD_LAMB_WOOL,no_zscore,ridge_linear,0.019482345235400263,0.4957478739369685,182,-899.5
loo_test_d3,SLEEP_POD_LAMB_WOOL,no_category,ridge_linear,-0.018744703447462367,0.4942471235617809,51,-254.0
loo_test_d3,SLEEP_POD_LAMB_WOOL,local_only,ridge_linear,-0.01806579581911594,0.4942471235617809,10,-108.5
loo_test_d3,SLEEP_POD_POLYESTER,no_orderbook,ridge_linear,0.002594775490427585,0.4832416208104052,198,-339.5
loo_test_d3,SLEEP_POD_POLYESTER,no_zscore,ridge_linear,0.005741746437140299,0.4912456228114057,200,-529.0
loo_test_d3,SLEEP_POD_POLYESTER,no_category,ridge_linear,-0.03359242472209081,0.4842421210605303,77,-509.0
loo_test_d3,SLEEP_POD_POLYESTER,local_only,ridge_linear,-0.03922392136541982,0.4822411205602801,1,-15.5
loo_test_d3,SLEEP_POD_NYLON,no_orderbook,ridge_linear,0.01741512599924174,0.49874937468734365,141,-146.5
loo_test_d3,SLEEP_POD_NYLON,no_zscore,ridge_linear,0.016374773507576237,0.48724362181090547,164,-178.0
loo_test_d3,SLEEP_POD_NYLON,no_category,ridge_linear,0.005540420159485013,0.4797398699349675,138,37.0
loo_test_d3,SLEEP_POD_NYLON,local_only,ridge_linear,-0.0005895735775802452,0.4837418709354677,22,-63.0
loo_test_d3,SLEEP_POD_COTTON,no_orderbook,ridge_linear,0.007036712771164282,0.48774387193596797,184,-486.0
loo_test_d3,SLEEP_POD_COTTON,no_zscore,ridge_linear,0.02537306943234645,0.4842421210605303,149,175.5
loo_test_d3,SLEEP_POD_COTTON,no_category,ridge_linear,0.006714228570385303,0.49674837418709356,68,-9.0
loo_test_d3,SLEEP_POD_COTTON,local_only,ridge_linear,-0.008401646891089425,0.48774387193596797,14,50.5
loo_test_d3,MICROCHIP_CIRCLE,no_orderbook,ridge_linear,-0.017082798246630962,0.4737368684342171,159,-1029.0
loo_test_d3,MICROCHIP_CIRCLE,no_zscore,ridge_linear,-0.01661101377936397,0.4807403701850925,225,-1161.0
loo_test_d3,MICROCHIP_CIRCLE,no_category,ridge_linear,-0.01619253881195544,0.48624312156078037,119,-374.5
loo_test_d3,MICROCHIP_CIRCLE,local_only,ridge_linear,-0.025830286808181543,0.49074537268634316,29,-110.5
loo_test_d3,MICROCHIP_OVAL,no_orderbook,ridge_linear,-0.013986156077489712,0.49524762381190596,547,-2546.5
loo_test_d3,MICROCHIP_OVAL,no_zscore,ridge_linear,-0.0019764810006609864,0.49974987493746875,573,-2446.0
loo_test_d3,MICROCHIP_OVAL,no_category,ridge_linear,-0.0041619861836791235,0.49724862431215605,338,-1118.5
loo_test_d3,MICROCHIP_OVAL,local_only,ridge_linear,-0.015217034442276513,0.49524762381190596,292,-961.0
loo_test_d3,MICROCHIP_SQUARE,no_orderbook,ridge_linear,-0.0022243278978634163,0.5117558779389695,560,-5253.5
loo_test_d3,MICROCHIP_SQUARE,no_zscore,ridge_linear,-0.0078562579951862,0.496248124062031,541,-5060.0
loo_test_d3,MICROCHIP_SQUARE,no_category,ridge_linear,-0.020246013390830247,0.512256128064032,269,-2894.0
