signal,product,horizon,threshold,day,count,mean_edge,total_edge,hit_rate,t_stat
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,1.0,2,4527,-2.797106251380605,-12662.5,0.2224431190633974,-46.354531775022274
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,1.0,3,4616,-2.6664861351819757,-12308.5,0.23591854419410746,-43.1011865648924
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,1.5,1,2745,-3.038069216757741,-8339.5,0.1872495446265938,-41.19504873400044
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,1.5,2,2363,-2.4993652137113838,-5906.0,0.23614049936521372,-30.88203174384624
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,1.5,3,2515,-2.5079522862823063,-6307.5,0.25208747514910534,-29.385511707321385
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.0,1,1093,-2.879231473010064,-3147.0,0.20036596523330283,-24.390740097495407
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.0,2,993,-2.0579053373615306,-2043.5,0.2729103726082578,-16.61565934005463
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.0,3,1135,-2.558149779735683,-2903.5,0.22995594713656387,-20.699721096973047
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.5,1,319,-3.1379310344827585,-1001.0,0.18808777429467086,-13.248896695418315
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.5,2,352,-1.84375,-649.0,0.3068181818181818,-8.831978709061039
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.5,3,366,-2.273224043715847,-832.0,0.2540983606557377,-10.81033623072756
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.0,1,5037,-2.752531268612269,-13864.5,0.31745086360929126,-30.239954152998138
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.0,2,4505,-2.8869034406215315,-13005.5,0.2958934517203108,-31.92979033966378
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.0,3,4604,-2.294092093831451,-10562.0,0.3529539530842745,-24.29864719554313
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.5,1,2731,-2.7543024533138043,-7522.0,0.3024533138044672,-23.368298561779916
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.5,2,2353,-2.5216744581385466,-5933.5,0.3059923501912452,-21.20952202263252
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.5,3,2512,-1.9645700636942676,-4935.0,0.3765923566878981,-14.866331707171238
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.0,1,1086,-2.710865561694291,-2944.0,0.31215469613259667,-15.048746723509515
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.0,2,988,-1.784412955465587,-1763.0,0.3340080971659919,-9.885360396265568
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.0,3,1132,-1.8776501766784452,-2125.5,0.3763250883392226,-9.719009781693552
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.5,1,316,-2.882911392405063,-911.0,0.28164556962025317,-9.260169664244918
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.5,2,347,-1.595100864553314,-553.5,0.37752161383285304,-5.308466135863328
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.5,3,366,-2.2773224043715845,-833.5,0.3633879781420765,-7.01456728916251
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.0,1,5005,-3.0224775224775224,-15127.5,0.34865134865134867,-24.093936384612995
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.0,2,4473,-2.809635591325732,-12567.5,0.37379834562933156,-21.814965178560143
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.0,3,4589,-2.522880801917629,-11577.5,0.382654173022445,-20.35083667508586
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.5,1,2706,-2.962860310421286,-8017.5,0.3466371027346637,-17.117364496583257
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.5,2,2336,-2.535530821917808,-5923.0,0.3994006849315068,-14.480313386866266
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.5,3,2500,-1.677,-4192.5,0.4188,-9.944051034104039
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.0,1,1082,-2.819316081330869,-3050.5,0.38170055452865065,-10.151744405293972
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.0,2,979,-1.7752808988764044,-1738.0,0.4310520939734423,-6.8955522552185045
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.0,3,1129,-1.4220549158547386,-1605.5,0.43932683790965454,-5.645674834531782
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.5,1,315,-3.6523809523809523,-1150.5,0.32063492063492066,-7.516950687814709
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.5,2,347,-1.6123919308357348,-559.5,0.5072046109510087,-3.5854858906219933
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.5,3,366,-1.3278688524590163,-486.0,0.45901639344262296,-3.2335123163664807
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.0,1,4393,-2.0142271796039153,-8848.5,0.006146141588891418,-147.4303520882089
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.0,2,4422,-2.011080958842153,-8893.0,0.006105834464043419,-143.85107231850282
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.0,3,4705,-1.8538788522848033,-8722.5,0.010626992561105207,-137.02444858458958
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,1,2309,-1.981377219575574,-4575.0,0.00563014291901256,-104.86050962447118
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,2,2217,-1.9607577807848444,-4347.0,0.007668019846639603,-97.53204461117566
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,3,2507,-1.8410450737933786,-4615.5,0.011567610690067811,-98.17350844161759
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,1,938,-1.9056503198294243,-1787.5,0.0042643923240938165,-65.17466626082043
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,2,901,-1.9156492785793562,-1726.0,0.008879023307436182,-60.68340763951494
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,3,1031,-1.7740058195926285,-1829.0,0.013579049466537343,-61.439421658841034
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.5,1,266,-1.8214285714285714,-484.5,0.0037593984962406013,-32.00763007485377
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.5,2,244,-1.8442622950819672,-450.0,0.00819672131147541,-30.100641352510134
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.5,3,351,-1.7763532763532763,-623.5,0.011396011396011397,-36.39235920918019
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.0,1,4389,-2.041467304625199,-8960.0,0.08680792891319207,-75.93595252296086
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.0,2,4420,-1.9994343891402715,-8837.5,0.11108597285067873,-70.84690399591993
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.0,3,4704,-1.8306760204081634,-8611.5,0.11288265306122448,-68.54795526202773
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,1,2307,-2.0052015604681404,-4626.0,0.09622886866059818,-53.16813257883857
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,2,2217,-1.927830401443392,-4274.0,0.11998195760036084,-47.996636792420716
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,3,2507,-1.9004786597526924,-4764.5,0.1156761069006781,-51.00786091964774
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,1,938,-1.9546908315565032,-1833.5,0.10021321961620469,-33.2235880437592
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,2,901,-1.8179800221975582,-1638.0,0.13762486126526083,-28.782309003241622
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,3,1031,-1.8278370514064015,-1884.5,0.12124151309408342,-32.2100933838574
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.5,1,266,-1.9304511278195489,-513.5,0.09398496240601503,-17.997904951421145
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.5,2,244,-1.6741803278688525,-408.5,0.1762295081967213,-13.41946966851759
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.5,3,351,-1.8717948717948718,-657.0,0.11396011396011396,-19.10092415793754
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.0,1,4384,-2.0927235401459856,-9174.5,0.1571624087591241,-56.760446104340964
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.0,2,4416,-1.9579936594202898,-8646.5,0.1949728260869565,-49.744476130450195
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.0,3,4701,-1.8450329717081473,-8673.5,0.19889385237183577,-48.03564831927927
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,1,2306,-2.066131830008673,-4764.5,0.16218560277536861,-40.246189836961506
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,2,2216,-1.8461191335740073,-4091.0,0.2157039711191336,-32.451192327387105
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,3,2504,-1.948482428115016,-4879.0,0.19329073482428116,-36.14110518663659
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,1,937,-2.0720384204909283,-1941.5,0.15154749199573106,-26.157153497652324
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,2,901,-1.6492785793562708,-1486.0,0.2541620421753607,-18.38505981210069
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,3,1030,-1.7917475728155339,-1845.5,0.20194174757281552,-21.940797077847204
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.5,1,265,-1.9981132075471697,-529.5,0.14339622641509434,-14.060879225590107
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.5,2,244,-1.7254098360655739,-421.0,0.2540983606557377,-10.054383758719002
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.5,3,351,-1.8461538461538463,-648.0,0.21937321937321938,-12.60279655576314
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.0,1,4377,-2.203678318482979,-9645.5,0.23029472241261137,-42.04271452483528
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.0,2,4408,-1.9782214156079856,-8720.0,0.26519963702359345,-36.26899944060571
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.0,3,4698,-1.7438271604938271,-8192.5,0.2888463175819498,-31.755280161954325
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,1,2303,-2.0605731654363875,-4745.5,0.24142422926617454,-28.86120496064017
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,2,2210,-1.798868778280543,-3975.5,0.27963800904977376,-23.244133240606203
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,3,2503,-1.845185777067519,-4618.5,0.2824610467439073,-24.09625099331267
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,1,934,-2.0819057815845823,-1944.5,0.2334047109207709,-19.12628545430511
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,2,896,-1.4458705357142858,-1295.5,0.3091517857142857,-12.006637976248705
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,3,1029,-1.6360544217687074,-1683.5,0.2983479105928086,-14.021154236114585
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.5,1,265,-1.8622641509433961,-493.5,0.22641509433962265,-9.751962065017347
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.5,2,243,-1.4958847736625513,-363.5,0.3004115226337449,-6.461243979158896
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.5,3,351,-1.6666666666666667,-585.0,0.2905982905982906,-8.458627567954998
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.0,1,4358,-2.0792794860027537,-9061.5,0.34029371271225334,-24.251211505128968
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.0,2,4386,-2.0925672594619242,-9178.0,0.3280893752849977,-25.935768346137497
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.0,3,4693,-1.561687619859365,-7329.0,0.3630939697421692,-18.7694379391399
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,1,2286,-1.5914260717410325,-3638.0,0.36964129483814523,-13.877719527663317
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,2,2194,-1.8798997265268915,-4124.5,0.3404740200546946,-16.5785265825933
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,3,2502,-1.728617106314948,-4325.0,0.36650679456434854,-14.949504481430598
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,1,929,-1.4623250807319699,-1358.5,0.38105489773950485,-7.902063567368505
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,2,889,-1.5568053993250843,-1384.0,0.3464566929133858,-9.049968778122478
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,3,1029,-1.6389698736637512,-1686.5,0.3741496598639456,-9.489131924472872
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.5,1,264,-1.1420454545454546,-301.5,0.4166666666666667,-3.5467408270920795
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.5,2,242,-1.2995867768595042,-314.5,0.384297520661157,-3.7772015084737696
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.5,3,351,-1.5854700854700854,-556.5,0.35327635327635326,-5.22523661293072
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.0,1,4346,-2.0578693051081456,-8943.5,0.393235158766682,-17.402688623628265
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.0,2,4363,-2.4040797616319045,-10489.0,0.36534494613797847,-21.26521808045497
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.0,3,4675,-1.6101604278074866,-7527.5,0.3967914438502674,-14.678272114803452
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,1,2277,-1.3045674132630654,-2970.5,0.4057971014492754,-8.15824381976459
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,2,2174,-2.1961821527138916,-4774.5,0.3794848206071757,-13.645445218183143
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,3,2495,-1.8306613226452906,-4567.5,0.3891783567134269,-12.21067770904596
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,1,928,-0.8642241379310345,-802.0,0.41594827586206895,-3.2914946681881783
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,2,881,-2.1396140749148693,-1885.0,0.3927355278093076,-8.467350558375596
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,3,1025,-1.641951219512195,-1683.0,0.41365853658536583,-7.576913498341976
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.5,1,263,-0.42775665399239543,-112.5,0.4068441064638783,-0.9287243885825711
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.5,2,239,-1.9748953974895398,-472.0,0.3723849372384937,-4.008884606984232
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.5,3,351,-1.4857549857549857,-521.5,0.42450142450142453,-3.9716637688200658
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.0,1,4389,-2.0152654363180678,-8845.0,0.006151742993848257,-147.54385439806126
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.0,2,4422,-2.011080958842153,-8893.0,0.006105834464043419,-143.85107231850282
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.0,3,4568,-1.8624124343257442,-8507.5,0.010288966725043782,-135.80944464127464
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,1,2299,-1.982383645063071,-4557.5,0.005654632448890822,-104.7670792306404
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,2,2217,-1.9607577807848444,-4347.0,0.007668019846639603,-97.53204461117566
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,3,2444,-1.8520867430441899,-4526.5,0.01104746317512275,-97.67422007220762
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,1,937,-1.903948772678762,-1784.0,0.004268943436499467,-65.04894779265506
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,2,901,-1.9156492785793562,-1726.0,0.008879023307436182,-60.68340763951494
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,3,1025,-1.8009756097560976,-1846.0,0.010731707317073172,-63.234365945331184
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.5,1,267,-1.8277153558052435,-488.0,0.003745318352059925,-32.28812480614541
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.5,2,244,-1.8442622950819672,-450.0,0.00819672131147541,-30.100641352510134
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.5,3,371,-1.8005390835579516,-668.0,0.01078167115902965,-38.56387130824257
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.0,1,4385,-2.0445838084378565,-8965.5,0.08643101482326111,-76.04655711545746
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.0,2,4420,-1.9994343891402715,-8837.5,0.11108597285067873,-70.84690399591993
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.0,3,4567,-1.8484782132691044,-8442.0,0.11079483249397855,-68.13271164698408
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,1,2297,-2.0067479320853288,-4609.5,0.09577710056595559,-53.14831030795507
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,2,2217,-1.927830401443392,-4274.0,0.11998195760036084,-47.996636792420716
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,3,2444,-1.920417348608838,-4693.5,0.11456628477905073,-50.7627370258453
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,1,937,-1.9589114194236927,-1835.5,0.10032017075773746,-33.247005863657655
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,2,901,-1.8179800221975582,-1638.0,0.13762486126526083,-28.782309003241622
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,3,1025,-1.864878048780488,-1911.5,0.11804878048780487,-32.86258406789546
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.5,1,267,-1.949438202247191,-520.5,0.0898876404494382,-18.298700063972408
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.5,2,244,-1.6741803278688525,-408.5,0.1762295081967213,-13.41946966851759
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.5,3,371,-1.9258760107816713,-714.5,0.1105121293800539,-20.31876659137285
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.0,1,4380,-2.095205479452055,-9177.0,0.15707762557077626,-56.78923471124988
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.0,2,4416,-1.9579936594202898,-8646.5,0.1949728260869565,-49.744476130450195
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.0,3,4564,-1.8636064855390009,-8505.5,0.19566170026292726,-47.804623478248004
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,1,2296,-2.067508710801394,-4747.0,0.16114982578397213,-40.24312794134404
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,2,2216,-1.8461191335740073,-4091.0,0.2157039711191336,-32.451192327387105
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,3,2441,-1.9746005735354364,-4820.0,0.1900860303154445,-36.14701970664512
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,1,936,-2.077457264957265,-1944.5,0.1517094017094017,-26.19577886433484
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,2,901,-1.6492785793562708,-1486.0,0.2541620421753607,-18.38505981210069
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,3,1024,-1.8466796875,-1891.0,0.197265625,-22.483504844238322
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.5,1,266,-2.030075187969925,-540.0,0.13909774436090225,-14.536589608513195
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.5,2,244,-1.7254098360655739,-421.0,0.2540983606557377,-10.054383758719002
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.5,3,371,-1.9663072776280324,-729.5,0.21024258760107817,-13.8926908671465
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.0,1,4373,-2.2112965927281043,-9670.0,0.23004802195289276,-42.142657281818984
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.0,2,4408,-1.9782214156079856,-8720.0,0.26519963702359345,-36.26899944060571
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.0,3,4561,-1.7871080903310677,-8151.0,0.2839289629467222,-32.03165212638193
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,1,2293,-2.0582206716092455,-4719.5,0.24247710423026603,-28.713583774209678
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,2,2210,-1.798868778280543,-3975.5,0.27963800904977376,-23.244133240606203
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,3,2440,-1.9110655737704918,-4663.0,0.2762295081967213,-24.540746399441755
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,1,933,-2.120042872454448,-1978.0,0.22936763129689175,-19.43877980891951
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,2,896,-1.4458705357142858,-1295.5,0.3091517857142857,-12.006637976248705
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,3,1023,-1.7898338220918866,-1831.0,0.28934506353861195,-15.105082134717872
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.5,1,266,-1.9323308270676691,-514.0,0.22180451127819548,-10.024301309701745
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.5,2,243,-1.4958847736625513,-363.5,0.3004115226337449,-6.461243979158896
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.5,3,371,-2.1401617250673852,-794.0,0.25336927223719674,-11.097017481961629
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.0,1,4354,-2.088079926504364,-9091.5,0.33968764354616443,-24.334190206583056
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.0,2,4386,-2.0925672594619242,-9178.0,0.3280893752849977,-25.935768346137497
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.0,3,4556,-1.6724100087796312,-7619.5,0.35491659350307286,-19.75957594853393
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,1,2276,-1.5777680140597539,-3591.0,0.37126537785588754,-13.710314195510719
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,2,2194,-1.8798997265268915,-4124.5,0.3404740200546946,-16.5785265825933
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,3,2439,-1.9284542845428454,-4703.5,0.35383353833538334,-16.33186584506666
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,1,928,-1.4886853448275863,-1381.5,0.37823275862068967,-8.02180254832593
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,2,889,-1.5568053993250843,-1384.0,0.3464566929133858,-9.049968778122478
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,3,1023,-2.0117302052785924,-2058.0,0.35386119257087,-11.438629962565285
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.5,1,265,-1.2207547169811321,-323.5,0.41132075471698115,-3.7759414067137005
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.5,2,242,-1.2995867768595042,-314.5,0.384297520661157,-3.7772015084737696
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.5,3,371,-2.5485175202156336,-945.5,0.29380053908355797,-8.505451322834457
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.0,1,4342,-2.0747351450944267,-9008.5,0.3926761860893597,-17.53048469625939
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.0,2,4363,-2.4040797616319045,-10489.0,0.36534494613797847,-21.26521808045497
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.0,3,4538,-1.7354561480828559,-7875.5,0.38673424416042307,-15.515450013469634
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,1,2267,-1.272386413762682,-2884.5,0.40758711954124394,-7.9398281014431875
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,2,2174,-2.1961821527138916,-4774.5,0.3794848206071757,-13.645445218183143
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,3,2432,-2.0733963815789473,-5042.5,0.3745888157894737,-13.536109918239855
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,1,927,-0.8948220064724919,-829.5,0.41639697950377563,-3.388562433180677
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,2,881,-2.1396140749148693,-1885.0,0.3927355278093076,-8.467350558375596
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,3,1019,-2.1305201177625124,-2171.0,0.3886162904808636,-9.652914831672438
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.5,1,264,-0.5416666666666666,-143.0,0.4053030303030303,-1.1604919287547453
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.5,2,239,-1.9748953974895398,-472.0,0.3723849372384937,-4.008884606984232
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.5,3,371,-2.6819407008086253,-995.0,0.3692722371967655,-7.2217895850838145
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.0,1,3775,-1.2105960264900661,-4570.0,0.02490066225165563,-108.2723155466822
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.0,2,3664,-1.2469978165938864,-4569.0,0.027838427947598252,-103.80081817766226
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.0,3,3894,-1.0933487416538263,-4257.5,0.025166923472008218,-97.20648068185761
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.5,1,1744,-1.172591743119266,-2045.0,0.028669724770642203,-72.80382199462377
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.5,2,1846,-1.1830985915492958,-2184.0,0.03737811484290358,-69.44194613246272
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.5,3,1795,-1.0671309192200558,-1915.5,0.024512534818941504,-63.457483576330176
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.0,1,635,-1.146456692913386,-728.0,0.04094488188976378,-42.006426411190084
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.0,2,674,-1.155786350148368,-779.0,0.04154302670623145,-41.96100960413953
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.0,3,688,-1.0763081395348837,-740.5,0.027616279069767442,-40.29370574511439
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.5,1,150,-1.2,-180.0,0.04,-22.16661405415708
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.5,2,170,-1.0911764705882352,-185.5,0.07058823529411765,-19.19564930417747
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.5,3,203,-1.0123152709359606,-205.5,0.029556650246305417,-20.898186203880392
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.0,1,3774,-1.2061473237943827,-4552.0,0.15765765765765766,-55.8480201573034
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.0,2,3660,-1.2424863387978142,-4547.5,0.17295081967213113,-52.891986215512794
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.0,3,3892,-1.0814491264131552,-4209.0,0.15775950668036998,-50.0646008454146
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.5,1,1744,-1.1648509174311927,-2031.5,0.15481651376146788,-37.99025051984865
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.5,2,1844,-1.1401843817787418,-2102.5,0.1898047722342733,-34.88944614230187
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.5,3,1794,-1.1178929765886287,-2005.5,0.1505016722408027,-34.27967986789175
