day,timestamp,cash,equity,gross_exposure,drawdown,stopped,open_positions,max_abs_position
3,138900,-5775.0,-5775.0,0.0,29902.0,1,1,9
3,139000,-5775.0,-5775.0,0.0,29902.0,1,1,9
3,139300,-5775.0,-5775.0,0.0,29902.0,1,1,9
3,139800,-5775.0,-5775.0,0.0,29902.0,1,1,9
3,140200,-5907.0,-5875.5,31.5,30002.5,1,1,3
3,140300,-5787.0,-5881.5,94.5,30008.5,1,1,9
3,140400,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,140500,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,140700,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,141300,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,141400,-5907.0,-5878.5,28.5,30005.5,1,1,3
3,141500,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,141900,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,142800,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,143200,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,143600,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,143900,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,144100,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,144200,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,144600,-5907.0,-5907.0,0.0,30034.0,1,1,3
3,144800,-5787.0,-5881.5,94.5,30008.5,1,1,9
3,145000,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,145100,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,145200,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,145500,-5787.0,-5787.0,0.0,29914.0,1,1,9
3,145800,-5919.0,-5887.5,31.5,30014.5,1,1,3
3,146100,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,146200,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,146400,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,146600,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,146800,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,147500,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,147700,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,147900,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148000,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148100,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148200,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148300,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148700,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148800,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,148900,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,149100,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,149200,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,149900,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,150000,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,150300,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,150400,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,150500,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,150600,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,150900,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,151000,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,151100,-5919.0,-5919.0,0.0,30046.0,1,1,3
3,151400,-5811.0,-5901.0,90.0,30028.0,1,1,9
3,151500,-5811.0,-5811.0,0.0,29938.0,1,1,9
3,151600,-5811.0,-5811.0,0.0,29938.0,1,1,9
3,151700,-5811.0,-5811.0,0.0,29938.0,1,1,9
3,151900,-5943.0,-5913.0,30.0,30040.0,1,1,3
3,152300,-5943.0,-5943.0,0.0,30070.0,1,1,3
3,152400,-5943.0,-5943.0,0.0,30070.0,1,1,3
3,152600,-5943.0,-5943.0,0.0,30070.0,1,1,3
3,152700,-5823.0,-5917.5,94.5,30044.5,1,1,9
3,152800,-5823.0,-5823.0,0.0,29950.0,1,1,9
3,153200,-5955.0,-5925.0,30.0,30052.0,1,1,3
3,153300,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,153600,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,153800,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,154100,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,154200,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,154400,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,154500,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,154600,-5955.0,-5955.0,0.0,30082.0,1,1,3
3,154800,-5835.0,-5929.5,94.5,30056.5,1,1,9
3,155300,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,155700,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,156000,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,156300,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,156400,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,156500,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,156700,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,157000,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,157100,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,158100,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,158200,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,158400,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,158800,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,159000,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,159100,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,159200,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,159300,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,159400,-5835.0,-5835.0,0.0,29962.0,1,1,9
3,159600,-5907.0,-5915.5,8.5,30042.5,1,1,1
3,159700,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,159900,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,160200,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,161800,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,161900,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,162100,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,162300,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,162400,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,162600,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,162900,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,163200,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,164000,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,164100,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,164300,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,164400,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,164600,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,164700,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,165000,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,165200,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,165300,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,165700,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,166000,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,166300,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,166700,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,166800,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,167000,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,167200,-5907.0,-5907.0,0.0,30034.0,1,1,1
3,167300,-6027.0,-5922.5,104.5,30049.5,1,1,11
3,167500,-6027.0,-6027.0,0.0,30154.0,1,1,11
3,167700,-6027.0,-6027.0,0.0,30154.0,1,1,11
3,167900,-6027.0,-6027.0,0.0,30154.0,1,1,11
3,168000,-5907.0,-5917.5,10.5,30044.5,1,1,1
3,168100,-6039.0,-5929.0,110.0,30056.0,1,1,11
3,168300,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,168600,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,168700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,168800,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,169000,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,169400,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,169600,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,170000,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,170100,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,170500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,170700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,171000,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,171100,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,171300,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,171400,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,171500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,171900,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,172700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,173000,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,173400,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,173500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,174300,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,174400,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,174700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,175100,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,175200,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,175600,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,175800,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,175900,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,176000,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,176200,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,176800,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,177100,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,177200,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,177300,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,177600,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,177700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,177800,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,178200,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,178300,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,178600,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,178800,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,179500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,179700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,179800,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,180400,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,180500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,181100,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,181400,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,181500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,181700,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,182100,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,182200,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,182300,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,182500,-6039.0,-6039.0,0.0,30166.0,1,1,11
3,182900,-5973.0,-5915.5,57.5,30042.5,1,1,5
3,183000,-5973.0,-5973.0,0.0,30100.0,1,1,5
3,183700,-5853.0,-5926.5,73.5,30053.5,1,1,7
3,183800,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,184000,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,184100,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,184400,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,184900,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,185000,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,185100,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,185400,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,185800,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,186000,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,186100,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,186400,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,186500,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,186600,-5985.0,-5932.5,52.5,30059.5,1,1,5
3,186700,-5985.0,-5985.0,0.0,30112.0,1,1,5
3,186900,-5985.0,-5985.0,0.0,30112.0,1,1,5
3,187500,-5985.0,-5985.0,0.0,30112.0,1,1,5
3,187800,-5985.0,-5985.0,0.0,30112.0,1,1,5
3,187900,-5985.0,-5985.0,0.0,30112.0,1,1,5
3,188000,-5853.0,-5933.5,80.5,30060.5,1,1,7
3,188700,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,189200,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,189300,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,189500,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,190100,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,190200,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,190300,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,190400,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,190500,-5853.0,-5853.0,0.0,29980.0,1,1,7
3,190700,-5997.0,-5939.5,57.5,30066.5,1,1,5
3,191000,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,191800,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,191900,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,192000,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,192100,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,192400,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,192600,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,193100,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,194600,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,194800,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,195200,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,195400,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,195800,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,196100,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,196200,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,196300,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,196800,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,197300,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,197400,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,197500,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,197600,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,197900,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,198100,-5997.0,-5997.0,0.0,30124.0,1,1,5
3,198500,-5889.0,-5955.5,66.5,30082.5,1,1,7
3,198800,-5889.0,-5889.0,0.0,30016.0,1,1,7
3,199000,-6009.0,-5961.5,47.5,30088.5,1,1,5
3,199100,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,199300,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,199400,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,199700,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,199800,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,199900,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,200200,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,200400,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,200700,-6009.0,-6009.0,0.0,30136.0,1,1,5
3,200800,-5913.0,-5976.0,63.0,30103.0,1,1,7
3,200900,-5913.0,-5913.0,0.0,30040.0,1,1,7
3,201000,-6033.0,-5985.5,47.5,30112.5,1,1,5
3,201200,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,201700,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,202100,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,202600,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,203200,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,203300,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,203500,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,203700,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,203900,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,204500,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,204700,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,204900,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,205400,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,205500,-6033.0,-6033.0,0.0,30160.0,1,1,5
3,205700,-5925.0,-5991.5,66.5,30118.5,1,1,7
3,205800,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,205900,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,206000,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,206200,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,206400,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,206800,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,207000,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,207200,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,207300,-5925.0,-5925.0,0.0,30052.0,1,1,7
3,207400,-6033.0,-5990.5,42.5,30117.5,1,1,5
3,208000,-5937.0,-6000.0,63.0,30127.0,1,1,7
3,208100,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,208700,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,208800,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,209200,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,209300,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,209400,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,209800,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,210100,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,210200,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,211800,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,212000,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,212200,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,212500,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,213400,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,213800,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,214000,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,214100,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,214200,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,214400,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,214900,-5937.0,-5937.0,0.0,30064.0,1,1,7
3,215200,-6045.0,-6002.5,42.5,30129.5,1,1,5
3,215400,-6045.0,-6045.0,0.0,30172.0,1,1,5
3,215500,-5949.0,-6008.5,59.5,30135.5,1,1,7
3,216000,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,216100,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,216200,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,216700,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,217600,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,217700,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,218400,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,218500,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,218600,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,218900,-5949.0,-5949.0,0.0,30076.0,1,1,7
3,219600,-6069.0,-6024.0,45.0,30151.0,1,1,5
3,220200,-6069.0,-6069.0,0.0,30196.0,1,1,5
3,220400,-6069.0,-6069.0,0.0,30196.0,1,1,5
3,220700,-6069.0,-6069.0,0.0,30196.0,1,1,5
3,221000,-5973.0,-6032.5,59.5,30159.5,1,1,7
3,221100,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,221300,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,221800,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,221900,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,222200,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,222500,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,223000,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,223100,-6081.0,-6038.5,42.5,30165.5,1,1,5
3,223300,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,223600,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,224000,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,224100,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,224200,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,224300,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,224400,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,225100,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,225200,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,225400,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,225700,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,226000,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,226200,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,226600,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,226700,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,226900,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,227200,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,227500,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,227600,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,227700,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,227800,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,228400,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,228500,-6081.0,-6081.0,0.0,30208.0,1,1,5
3,228600,-5973.0,-6043.0,70.0,30170.0,1,1,7
3,228700,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,228800,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,229200,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,229800,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,229900,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,230500,-5973.0,-5973.0,0.0,30100.0,1,1,7
3,230900,-6105.0,-6055.0,50.0,30182.0,1,1,5
3,231200,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,231500,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,231600,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,231700,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,231900,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,232100,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,232900,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,233000,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,233100,-6105.0,-6105.0,0.0,30232.0,1,1,5
3,233200,-6009.0,-6072.0,63.0,30199.0,1,1,7
3,233300,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,233700,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,234000,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,234400,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,234500,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,234700,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,234800,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,235200,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,235300,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,235700,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,236100,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,236300,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,236700,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,237100,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,237200,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,237600,-6009.0,-6009.0,0.0,30136.0,1,1,7
3,237700,-6117.0,-6074.5,42.5,30201.5,1,1,5
3,237800,-6117.0,-6117.0,0.0,30244.0,1,1,5
3,237900,-6117.0,-6117.0,0.0,30244.0,1,1,5
3,238400,-6117.0,-6117.0,0.0,30244.0,1,1,5
3,238500,-6117.0,-6117.0,0.0,30244.0,1,1,5
3,238600,-6117.0,-6117.0,0.0,30244.0,1,1,5
3,239000,-6117.0,-6117.0,0.0,30244.0,1,1,5
3,239200,-6033.0,-6089.0,56.0,30216.0,1,1,7
3,239300,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,239500,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,239700,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,240000,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,240200,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,240300,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,240800,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,240900,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,241300,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,241400,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,241800,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,242100,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,242200,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,242500,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,242900,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,243100,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,243200,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,243300,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,243400,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,243600,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,244000,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,244800,-6033.0,-6033.0,0.0,30160.0,1,1,7
3,244900,-6141.0,-6098.5,42.5,30225.5,1,1,5
3,245200,-6141.0,-6141.0,0.0,30268.0,1,1,5
3,245400,-6141.0,-6141.0,0.0,30268.0,1,1,5
3,245600,-6045.0,-6108.0,63.0,30235.0,1,1,7
3,245900,-6165.0,-6117.5,47.5,30244.5,1,1,5
3,246100,-6057.0,-6123.5,66.5,30250.5,1,1,7
3,246200,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,247100,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,247300,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,247600,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,247800,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,247900,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,248300,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,248400,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,248500,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,248600,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,249000,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,249300,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,249600,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,249700,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,249800,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,249900,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,250000,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,250100,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,250300,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,250500,-6057.0,-6057.0,0.0,30184.0,1,1,7
3,250700,-6177.0,-6129.5,47.5,30256.5,1,1,5
