fold,y,name,legs,nlegs,sd,hl,phi,proxy,avg,trades,entry,margin,dayp,cross,coef,intercept,mu
train_day_2_test_3_4,PEBBLES_M,ridge8,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_IRONING|PANEL_1X4|GALAXY_SOUNDS_SOLAR_WINDS|ROBOT_MOPPING|MICROCHIP_RECTANGLE|TRANSLATOR_ECLIPSE_CHARCOAL|MICROCHIP_SQUARE,8,185.4385479007555,168.44651276404565,0.9958935154308264,79893.0,8.178216808271062,9769,2.2,1,"{3: 33922.0, 4: 45971.0}",8,-0.303072|-0.348648|-0.160818|0.218261|-0.260859|0.0853586|-0.0656369|-3.25192e-05,18194.219917158363,13.214718881486988
train_day_2_test_3_4,PEBBLES_S,lev2,PEBBLES_XL|OXYGEN_SHAKE_GARLIC,2,296.50098956323546,557.4472092433421,0.998757341668839,33802.5,5.45377541142304,6198,2.2,1,"{3: 4292.5, 4: 29510.0}",1,-0.158603|-0.245816,14200.598486086625,-13.816715145083435
train_day_2_test_3_4,PEBBLES_S,ret2,PEBBLES_XL|GALAXY_SOUNDS_SOLAR_WINDS,2,332.2104206507448,705.0266612502894,0.9990173328239312,20038.0,3.1402601473123335,6381,2.2,1,"{3: 5315.5, 4: 14722.5}",1,-0.259108|-0.123465,13885.9866239608,18.606972096571553
train_day_2_test_3_4,PEBBLES_S,lev3,PEBBLES_XL|OXYGEN_SHAKE_GARLIC|PANEL_2X4,3,282.20432189655605,506.42682905407895,0.9986322347052775,-11290.0,-0.8762806581806892,12884,1.2,1,"{3: 77186.0, 4: -88476.0}",2,-0.253032|-0.257238|0.356017,11603.329728968134,-3.1107334773732873
train_day_2_test_3_4,PEBBLES_S,ret3,PEBBLES_XL|GALAXY_SOUNDS_SOLAR_WINDS|PEBBLES_M,3,316.24773740842113,660.9468613169598,0.9989518312439274,75036.0,25.83884297520661,2904,1.8,1,"{3: 62266.5, 4: 12769.5}",1,-0.304773|-0.0533593|-0.437404,17971.258480775603,6.580301151967433
train_day_2_test_3_4,PEBBLES_S,lev4,PEBBLES_XL|OXYGEN_SHAKE_GARLIC|PANEL_2X4|GALAXY_SOUNDS_BLACK_HOLES,4,222.14497509430214,402.8067964363208,0.9982806865545493,24689.0,2.273388581952118,10860,1.5,1,"{3: 56125.0, 4: -31436.0}",3,-0.143852|-0.205999|0.366026|-0.367199,13590.350450907725,-11.047755233415955
train_day_2_test_3_4,PEBBLES_S,ret4,PEBBLES_XL|GALAXY_SOUNDS_SOLAR_WINDS|PEBBLES_M|UV_VISOR_ORANGE,4,247.66976092392332,418.9935700351007,0.9983470530233123,97330.0,7.223005565862708,13475,1.8,1,"{3: -12109.0, 4: 109439.0}",2,-0.337343|0.0155753|-0.5468|-0.586664,24514.244873189284,-15.866600408912745
train_day_2_test_3_4,PEBBLES_S,lev5,PEBBLES_XL|OXYGEN_SHAKE_GARLIC|PANEL_2X4|GALAXY_SOUNDS_BLACK_HOLES|PEBBLES_XS,5,219.498006451105,383.21774843012173,0.998192879389551,-128026.5,-7.5755325443786985,16900,1.0,1,"{3: -25503.0, 4: -102523.5}",3,-0.197463|-0.352146|0.354726|-0.392286|-0.297585,18949.32136514771,-27.6552469761873
train_day_2_test_3_4,PEBBLES_S,ret5,PEBBLES_XL|GALAXY_SOUNDS_SOLAR_WINDS|PEBBLES_M|UV_VISOR_ORANGE|GALAXY_SOUNDS_SOLAR_FLAMES,5,252.38540553697814,396.83171641535307,0.998254821519895,54684.5,3.4001430081452466,16083,2.2,1,"{3: 2414.5, 4: 52270.0}",3,-0.405087|-0.109768|-0.665646|-0.309286|0.244842,22260.58599912347,-13.031719803385386
train_day_2_test_3_4,PEBBLES_S,xlev2,OXYGEN_SHAKE_GARLIC|PANEL_2X4,2,357.61828535042423,524.3084061206866,0.9986788516139598,49058.5,13.948962183679273,3517,2.2,1,"{3: 347.5, 4: 48711.0}",2,-0.385245|-0.234943,16427.6813098544,-7.688734678194123
train_day_2_test_3_4,PEBBLES_S,xret2,GALAXY_SOUNDS_SOLAR_WINDS|UV_VISOR_ORANGE,2,388.1766234527174,830.0825273240591,0.9991653144867672,-93105.0,-6.708819714656291,13878,1.2,1,"{3: 2608.0, 4: -95713.0}",2,0.556734|-0.154164,5568.733927235836,-84.40573234276508
train_day_2_test_3_4,PEBBLES_S,xlev3,OXYGEN_SHAKE_GARLIC|PANEL_2X4|GALAXY_SOUNDS_BLACK_HOLES,3,216.42493489525026,339.17727525240304,0.9979584734859326,31614.0,5.637303851640514,5608,2.2,1,"{3: 20081.0, 4: 11533.0}",3,-0.224488|0.165167|-0.554415,16284.818037498115,-11.64427038220947
train_day_2_test_3_4,PEBBLES_S,xret3,GALAXY_SOUNDS_SOLAR_WINDS|UV_VISOR_ORANGE|GALAXY_SOUNDS_SOLAR_FLAMES,3,375.62844991938823,509.29593573081894,0.998639934736678,9161.5,0.8740221331806907,10482,2.2,1,"{3: 15595.0, 4: -6433.5}",3,0.597287|-0.867029|-0.476781,17491.593221677587,-63.46375070088288
train_day_2_test_3_4,PEBBLES_S,xlev5,OXYGEN_SHAKE_GARLIC|PANEL_2X4|GALAXY_SOUNDS_BLACK_HOLES|OXYGEN_SHAKE_EVENING_BREATH|MICROCHIP_CIRCLE,5,208.8501891473453,178.23480871867625,0.9961185970245063,18301.0,1.4059307059998463,13017,1.8,1,"{3: -3135.0, 4: 21436.0}",5,-0.533355|0.0522524|-0.821392|-0.639351|-0.205312,31520.567778876495,-6.019866448181347
train_day_2_test_3_4,PEBBLES_S,xret5,GALAXY_SOUNDS_SOLAR_WINDS|UV_VISOR_ORANGE|GALAXY_SOUNDS_SOLAR_FLAMES|GALAXY_SOUNDS_PLANETARY_RINGS|PANEL_1X4,5,363.099540387587,473.0204434525967,0.9985357090129591,-85883.5,-5.802939189189189,14800,2.2,1,"{3: 9829.5, 4: -95713.0}",5,0.218865|-0.769752|-0.381804|0.253181|-0.60311,22795.802132670233,-15.007204181644738
train_day_2_test_3_4,PEBBLES_S,ridge8,PEBBLES_XL|OXYGEN_SHAKE_GARLIC|PANEL_2X4|GALAXY_SOUNDS_BLACK_HOLES|PEBBLES_XS|OXYGEN_SHAKE_EVENING_BREATH|MICROCHIP_CIRCLE|UV_VISOR_AMBER,8,211.57790568780044,167.92677356469852,0.9958808319310731,-3445.0,-0.39863457532978475,8642,1.8,1,"{3: -9730.5, 4: 6285.5}",6,-0.226103|-0.608518|0.244354|-0.723027|-0.131124|-0.699667|-0.0513222|-0.297233,34925.964621780804,-1.004211518230477
train_day_2_test_3_4,PEBBLES_XL,lev2,PANEL_2X4|PEBBLES_L,2,580.4652147026661,646.5476234751173,0.998928500027746,72035.0,8.405484247374563,8570,1.5,1,"{3: 58941.0, 4: 13094.0}",1,2.35249|-0.59838,-7751.990834389896,-1.394036320961277
train_day_2_test_3_4,PEBBLES_XL,ret2,PEBBLES_M|PEBBLES_L,2,891.4782802141465,2720.265427568923,0.9997452238038667,-237032.5,-12.91448730521957,18354,1.8,1,"{3: 36827.0, 4: -273859.5}",0,-1.34761|-1.62281,40690.96015131817,56.46482796423243
train_day_2_test_3_4,PEBBLES_XL,lev3,PANEL_2X4|PEBBLES_L|PEBBLES_S,3,354.5928877514826,515.7344869089184,0.9986569027051264,-6662.0,-0.8045893719806764,8280,2.2,1,"{3: 38625.0, 4: -45287.0}",1,1.10924|-1.06393|-1.4805,24446.72645624646,-20.72767310049221
train_day_2_test_3_4,PEBBLES_XL,ret3,PEBBLES_M|PEBBLES_L|PEBBLES_XS,3,315.7457358437772,410.956396506582,0.9983147531946822,58421.5,4.086276841295376,14297,0.8,1,"{3: -164734.5, 4: 223156.0}",0,-1.10358|-0.863664|-1.56301,45188.09739576251,-30.315749145413974
train_day_2_test_3_4,PEBBLES_XL,lev4,PANEL_2X4|PEBBLES_L|PEBBLES_S|OXYGEN_SHAKE_GARLIC,4,361.72829439654316,526.3539280589324,0.9986839824942542,-3635.0,-0.42569387516102586,8539,2.2,1,"{3: 43670.0, 4: -47305.0}",2,0.968832|-1.09853|-1.33172|0.215145,22477.34508130937,-22.934579401423434
train_day_2_test_3_4,PEBBLES_XL,lev5,PANEL_2X4|PEBBLES_L|PEBBLES_S|OXYGEN_SHAKE_GARLIC|TRANSLATOR_GRAPHITE_MIST,5,277.3877192760201,251.34854713679593,0.9972460858999496,-257261.0,-13.948977932006724,18443,2.2,1,"{3: -2980.5, 4: -254280.5}",3,0.495084|-1.31199|-1.13788|0.206643|-1.27623,40373.47144079929,-36.41874020479281
train_day_2_test_3_4,PEBBLES_XL,xlev2,PANEL_2X4|OXYGEN_SHAKE_GARLIC,2,654.3901169844261,406.19601352826623,0.9982950199205032,181953.0,81.66651705565529,2228,2.2,1,"{3: 46165.0, 4: 135788.0}",2,2.33552|0.505894,-19066.209427463993,5.515966135756571
train_day_2_test_3_4,PEBBLES_XL,xret2,UV_VISOR_RED|GALAXY_SOUNDS_SOLAR_WINDS,2,1054.3204070888487,895.4969459933616,0.9992262631466171,-185041.5,-10.369956287827842,17844,0.8,1,"{3: 88818.0, 4: -273859.5}",2,0.282515|-2.60364,34714.709797241936,271.70529516065744
train_day_2_test_3_4,PEBBLES_XL,xlev3,PANEL_2X4|OXYGEN_SHAKE_GARLIC|TRANSLATOR_GRAPHITE_MIST,3,650.9700761631857,363.77787758066484,0.9980964009178209,92231.0,29.316910362364908,3146,2.2,1,"{3: 106183.0, 4: -13952.0}",3,2.10466|0.413137|-0.936765,-6397.933322033286,-7.387770927778547
train_day_2_test_3_4,PEBBLES_XL,xret3,UV_VISOR_RED|GALAXY_SOUNDS_SOLAR_WINDS|TRANSLATOR_VOID_BLUE,3,741.2546994715165,563.4028210028754,0.9987704694677595,126613.0,31.82030660970093,3979,1.8,1,"{3: 115156.5, 4: 11456.5}",3,0.66352|-0.85957|2.43249,-11731.61830360978,136.86826715632287
train_day_2_test_3_4,PEBBLES_XL,xlev5,PANEL_2X4|OXYGEN_SHAKE_GARLIC|TRANSLATOR_GRAPHITE_MIST|TRANSLATOR_SPACE_GRAY|OXYGEN_SHAKE_EVENING_BREATH,5,611.1571122391321,270.0047324472213,0.9974361255710791,-126889.0,-8.05746761493523,15748,2.2,1,"{3: 104717.0, 4: -231606.0}",5,1.46331|-0.261066|-0.492114|0.193179|-1.47577,15255.470315074108,-6.414433553804884
train_day_2_test_3_4,PEBBLES_XL,xret5,UV_VISOR_RED|GALAXY_SOUNDS_SOLAR_WINDS|TRANSLATOR_VOID_BLUE|GALAXY_SOUNDS_DARK_MATTER|SLEEP_POD_SUEDE,5,543.398145243059,140.21037026431574,0.9950685768105078,30927.5,2.6096953843557507,11851,1.8,1,"{3: -49730.5, 4: 80658.0}",5,0.202921|0.390457|1.38381|3.63976|0.465241,-50242.54119069525,0.0690781143039203
train_day_2_test_3_4,PEBBLES_XL,ridge8,PANEL_2X4|PEBBLES_L|PEBBLES_S|OXYGEN_SHAKE_GARLIC|TRANSLATOR_GRAPHITE_MIST|TRANSLATOR_SPACE_GRAY|OXYGEN_SHAKE_EVENING_BREATH|TRANSLATOR_VOID_BLUE,8,219.9423878838631,116.03302015938664,0.994044100833171,-275754.5,-13.866068285814855,19887,2.2,1,"{3: -1895.0, 4: -273859.5}",6,0.136623|-1.12865|-1.00595|-0.036236|-0.619643|-0.0258745|-0.629215|0.585979,37451.445500176706,6.077874050843093
train_day_2_test_3_4,PEBBLES_XS,lev2,PANEL_2X4|UV_VISOR_AMBER,2,255.51370786687872,377.1705939455084,0.9981639325433052,55991.0,5.823296931877275,9615,2.2,1,"{3: -556.5, 4: 56547.5}",2,-0.370744|0.976177,4202.809310563282,25.504850799743508
train_day_2_test_3_4,PEBBLES_XS,ret2,PEBBLES_XL|TRANSLATOR_VOID_BLUE,2,326.68568948855625,681.45738066903,0.9989833630085317,-145433.0,-7.830766745638596,18572,1.5,1,"{3: -74548.5, 4: -70884.5}",1,-0.367931|-0.046556,13913.24929752052,33.959562415855544
train_day_2_test_3_4,PEBBLES_XS,lev3,PANEL_2X4|UV_VISOR_AMBER|MICROCHIP_OVAL,3,214.34652082821802,223.84294207428806,0.9969082112270443,50333.0,4.013795853269538,12540,1.8,1,"{3: 60539.5, 4: -10206.5}",3,-0.532592|0.872632|0.502337,1981.0110139653907,29.182901517589016
train_day_2_test_3_4,PEBBLES_XS,ret3,PEBBLES_XL|TRANSLATOR_VOID_BLUE|PEBBLES_M,3,221.79320818622517,341.5336219410586,0.9979725443241734,-144105.0,-9.821099979554283,14673,2.2,1,"{3: -39783.0, 4: -104322.0}",1,-0.389455|-0.421057|-0.812687,25899.03214016166,10.825815820210664
train_day_2_test_3_4,PEBBLES_XS,lev4,PANEL_2X4|UV_VISOR_AMBER|MICROCHIP_OVAL|MICROCHIP_SQUARE,4,207.0573289491737,197.7133959066183,0.9965003202130058,85834.5,5.026027637896709,17078,0.8,1,"{3: 96041.0, 4: -10206.5}",4,-0.41892|0.608966|0.472182|-0.264101,6453.420348293513,-1.6315207290899707
train_day_2_test_3_4,PEBBLES_XS,ret4,PEBBLES_XL|TRANSLATOR_VOID_BLUE|PEBBLES_M|SNACKPACK_VANILLA,4,166.86272203159592,193.60132501784685,0.9964261203836815,-127180.0,-8.286421683606985,15348,2.2,1,"{3: -44194.0, 4: -82986.0}",2,-0.399097|-0.431211|-0.646625|0.941329,15021.791832865632,-14.427075286592299
train_day_2_test_3_4,PEBBLES_XS,lev5,PANEL_2X4|UV_VISOR_AMBER|MICROCHIP_OVAL|MICROCHIP_SQUARE|PEBBLES_XL,5,179.7167955435951,206.3181533907949,0.9966460336999912,80678.5,5.610856109604284,14379,1.2,1,"{3: 90885.0, 4: -10206.5}",4,-0.104811|0.231077|0.533525|-0.236278|-0.225954,8253.263664752272,-22.732518774460004
train_day_2_test_3_4,PEBBLES_XS,ret5,PEBBLES_XL|TRANSLATOR_VOID_BLUE|PEBBLES_M|SNACKPACK_VANILLA|ROBOT_LAUNDRY,5,169.96645363312442,185.1785867235549,0.996263868622494,-119551.5,-6.793470848960109,17598,1.8,1,"{3: -48667.0, 4: -70884.5}",3,-0.36698|-0.440628|-0.503604|0.837648|-0.284599,17319.983940766004,-12.649794535480396
train_day_2_test_3_4,PEBBLES_XS,xret2,TRANSLATOR_VOID_BLUE|SNACKPACK_VANILLA,2,420.40729130418106,483.8105523228409,0.998568342744567,-53511.0,-3.1676434025927898,16893,1.5,1,"{3: 17373.5, 4: -70884.5}",2,-1.22556|1.07087,10898.839509309397,-76.26847961656222
train_day_2_test_3_4,PEBBLES_XS,xret3,TRANSLATOR_VOID_BLUE|SNACKPACK_VANILLA|ROBOT_LAUNDRY,3,370.8306309299523,302.87938498394857,0.9977140912287196,-73090.0,-4.22436712518784,17302,1.8,1,"{3: -2205.5, 4: -70884.5}",3,-1.18466|0.524232|-0.97026,25951.453580979156,-12.282516128896987
train_day_2_test_3_4,PEBBLES_XS,xlev5,PANEL_2X4|UV_VISOR_AMBER|MICROCHIP_OVAL|MICROCHIP_SQUARE|OXYGEN_SHAKE_GARLIC,5,162.925392625487,201.2052534816305,0.9965609515612184,2059.0,0.1990910848965384,10342,2.2,1,"{3: -37716.5, 4: 39775.5}",5,-0.454312|0.36945|0.249411|-0.0249589|-0.401139,12947.470385125655,7.457961649268327
train_day_2_test_3_4,PEBBLES_XS,xret5,TRANSLATOR_VOID_BLUE|SNACKPACK_VANILLA|ROBOT_LAUNDRY|SNACKPACK_CHOCOLATE|PANEL_2X2,5,365.74072316575274,306.3784820065858,0.9977401686865951,-60621.5,-3.5286088474970896,17180,1.8,1,"{3: 10263.0, 4: -70884.5}",5,-1.15242|0.803345|-0.94082|0.410524|-0.166445,20054.561999331094,-11.300388590424518
train_day_2_test_3_4,PEBBLES_XS,ridge8,PANEL_2X4|UV_VISOR_AMBER|MICROCHIP_OVAL|MICROCHIP_SQUARE|PEBBLES_XL|OXYGEN_SHAKE_GARLIC|ROBOT_IRONING|MICROCHIP_RECTANGLE,8,155.71325826879536,155.4196349581933,0.9955500872706947,-137850.5,-7.546009415371141,18268,0.8,1,"{3: -75052.0, 4: -62798.5}",7,-0.0811615|-0.0844643|0.216571|0.0112631|-0.215162|-0.562198|-0.187956|0.0608977,18467.806585077884,-9.557924819611799
train_day_2_test_3_4,ROBOT_DISHES,cat4,ROBOT_IRONING|ROBOT_LAUNDRY|ROBOT_MOPPING|ROBOT_VACUUMING,4,298.65731268054395,779.4129166788213,0.9991110757309828,-87878.0,-4.75478844280922,18482,2.2,1,"{3: 2827.0, 4: -90705.0}",0,0.263837|-0.136113|0.0330795|0.667727,1545.9772663126919,-34.029578191848486
train_day_2_test_3_4,ROBOT_DISHES,lev2,PEBBLES_XL|PEBBLES_L,2,222.0596312742821,542.9110206968077,0.9987240913081467,-9294.0,-1.2362330407023145,7518,2.2,1,"{3: -1783.0, 4: -7511.0}",2,0.161589|0.115862,6463.644726715749,-22.53139308889058
train_day_2_test_3_4,ROBOT_DISHES,ret2,TRANSLATOR_ECLIPSE_CHARCOAL|SNACKPACK_RASPBERRY,2,211.8070876065132,255.4230369405627,0.9972899565577003,-55755.0,-4.2383124287343215,13155,1.8,1,"{3: 21506.0, 4: -77261.0}",2,0.599942|-0.738888,11128.038441634872,13.53663924479224
train_day_2_test_3_4,ROBOT_DISHES,lev3,PEBBLES_XL|PEBBLES_L|PANEL_1X4,3,184.6383525061804,279.10403327586897,0.9975196088048669,-83547.5,-4.445198191008247,18795,1.2,1,"{3: 7157.5, 4: -90705.0}",3,-0.0134391|-0.116228|0.608832,4672.305193972233,-26.8902384269295
train_day_2_test_3_4,ROBOT_DISHES,ret3,TRANSLATOR_ECLIPSE_CHARCOAL|SNACKPACK_RASPBERRY|UV_VISOR_RED,3,219.61336854641652,240.99663935707608,0.997127962725979,-38569.5,-3.317806451612903,11625,2.2,1,"{3: 19511.5, 4: -58081.0}",3,0.627987|-0.76719|0.0635564,10457.653057845018,10.92286748233164
train_day_2_test_3_4,ROBOT_DISHES,lev4,PEBBLES_XL|PEBBLES_L|PANEL_1X4|TRANSLATOR_GRAPHITE_MIST,4,185.8941690191309,277.6702519127824,0.9975068170071743,-89653.0,-4.811775440103048,18632,1.5,1,"{3: 1052.0, 4: -90705.0}",4,-0.030094|-0.145261|0.558962|-0.163774,7253.865197888998,-28.03676789499241
train_day_2_test_3_4,ROBOT_DISHES,ret4,TRANSLATOR_ECLIPSE_CHARCOAL|SNACKPACK_RASPBERRY|UV_VISOR_RED|PANEL_2X4,4,218.7836991207543,238.9949529102761,0.9971039430326564,-36639.0,-3.135021819115256,11687,2.2,1,"{3: 21338.0, 4: -57977.0}",4,0.634093|-0.775109|0.0674675|-0.00642754,10505.221724363113,10.490050835034708
train_day_2_test_3_4,ROBOT_DISHES,lev5,PEBBLES_XL|PEBBLES_L|PANEL_1X4|TRANSLATOR_GRAPHITE_MIST|MICROCHIP_CIRCLE,5,181.74360352925146,290.9488715971196,0.9976204679319157,-78067.5,-4.351588628762542,17940,1.8,1,"{3: 12637.5, 4: -90705.0}",5,0.0183276|-0.0423201|0.460837|-0.187978|0.275087,4371.516830810601,-11.15255478961808
train_day_2_test_3_4,ROBOT_DISHES,ret5,TRANSLATOR_ECLIPSE_CHARCOAL|SNACKPACK_RASPBERRY|UV_VISOR_RED|PANEL_2X4|SNACKPACK_CHOCOLATE,5,219.34243086095427,236.93612305594675,0.9970788148620543,-34429.0,-2.978287197231834,11560,2.2,1,"{3: 21591.5, 4: -56020.5}",5,0.639027|-0.778738|0.0768041|-0.010822|-0.0304029,10743.512451644536,11.98461843203313
train_day_2_test_3_4,ROBOT_DISHES,ridge8,PEBBLES_XL|PEBBLES_L|PANEL_1X4|TRANSLATOR_GRAPHITE_MIST|MICROCHIP_CIRCLE|GALAXY_SOUNDS_BLACK_HOLES|PANEL_2X4|TRANSLATOR_SPACE_GRAY,8,135.5935523093301,139.38558277386517,0.9950394685539062,-82581.0,-4.530199133249218,18229,0.8,1,"{3: 8124.0, 4: -90705.0}",8,0.0268195|0.184215|0.597472|-0.0763093|0.462345|-0.179719|0.120148|-0.49941,3335.919246474873,0.3095263595960205
train_day_2_test_3_4,ROBOT_IRONING,cat4,ROBOT_DISHES|ROBOT_LAUNDRY|ROBOT_MOPPING|ROBOT_VACUUMING,4,251.6071132856923,289.3650526893642,0.997607459326299,-102156.0,-5.817539863325741,17560,0.8,1,"{3: -84871.0, 4: -17285.0}",0,0.19358|-1.0381|-0.277767|-0.270126,23746.01453521482,12.644221160323468
train_day_2_test_3_4,ROBOT_IRONING,lev2,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING,2,431.23155537834447,846.9666945016859,0.9991819470224397,39504.0,15.329452852153667,2577,1.5,1,"{3: 34460.0, 4: 5044.0}",1,0.464328|-0.538464,10114.771335136898,-54.34887326849184
train_day_2_test_3_4,ROBOT_IRONING,ret2,MICROCHIP_OVAL|UV_VISOR_AMBER,2,505.49912399700577,1253.5638062253802,0.9994472115598834,5762.0,35.5679012345679,162,2.2,1,"{3: 5762.0, 4: 0.0}",2,0.22468|0.453089,3001.8825346147905,49.15820331342911
train_day_2_test_3_4,ROBOT_IRONING,lev3,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M,3,338.38074612657846,576.0487133791913,0.9987974448912971,51129.0,13.294071762870514,3846,2.2,1,"{3: 51328.0, 4: -199.0}",2,0.137083|-0.587727|-0.631069,20248.923279902887,-29.10124188640566
train_day_2_test_3_4,ROBOT_IRONING,ret3,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL,3,323.51199352696466,376.7806554882688,0.9981620341046542,51079.5,11.4966239027684,4443,1.8,1,"{3: 37142.5, 4: 13937.0}",3,0.0843166|0.73691|0.724259,-5211.410891986223,-3.0876978271717235
train_day_2_test_3_4,ROBOT_IRONING,lev4,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M|PANEL_1X4,4,353.7826492773958,450.87050588688913,0.9984638279983783,39578.0,10.96343490304709,3610,2.2,1,"{3: 41526.5, 4: -1948.5}",3,0.128724|-0.654258|-0.782578|-0.164227,24161.347100339233,6.175444507503016
train_day_2_test_3_4,ROBOT_IRONING,ret4,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL|SLEEP_POD_NYLON,4,291.0721680835881,363.73227757789164,0.9980961624967464,25476.0,2.5344210107441305,10052,1.8,1,"{3: -3614.0, 4: 29090.0}",4,0.0511314|0.462867|0.749886|0.49776,-7353.62087817328,-9.408425448191338
train_day_2_test_3_4,ROBOT_IRONING,lev5,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M|PANEL_1X4|MICROCHIP_OVAL,5,326.9913637258551,279.84480186598216,0.9975261664442856,21193.0,1.1864852760049267,17862,2.2,1,"{3: 62564.0, 4: -41371.0}",4,0.222441|-1.04939|-0.740891|-0.243087|0.567262,22177.775436187425,-1.8573409111677393
train_day_2_test_3_4,ROBOT_IRONING,ret5,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL|SLEEP_POD_NYLON|ROBOT_VACUUMING,5,259.1790609125609,326.82247657108314,0.9978813799145299,-90371.5,-5.785627400768246,15620,1.5,1,"{3: -73086.5, 4: -17285.0}",4,-0.00795738|0.354155|0.696791|0.546086|-0.399066,-1837.0885505284216,0.4774503181770342
train_day_2_test_3_4,ROBOT_IRONING,xlev2,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_M,2,373.21277991770654,645.557645436916,0.9989268577389893,-5320.5,-0.49419468697752184,10766,1.5,1,"{3: 1154.5, 4: -6475.0}",2,-0.0240901|-0.588111,15341.84372633174,-75.71392824490249
train_day_2_test_3_4,ROBOT_IRONING,xlev3,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_M|PANEL_1X4,3,362.4797453340399,658.2527609515624,0.9989475435516083,-2296.5,-0.2915079969535415,7878,1.8,1,"{3: 765.5, 4: -3062.0}",3,-0.0208616|-0.570315|0.0199295,14934.466403047662,-79.38119049023226
train_day_2_test_3_4,ROBOT_IRONING,xlev5,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_M|PANEL_1X4|MICROCHIP_OVAL|TRANSLATOR_ECLIPSE_CHARCOAL,5,363.91903225602584,727.1871402130956,0.999047264594131,-32832.5,-3.1385622789408276,10461,2.2,1,"{3: -22719.5, 4: -10113.0}",5,-0.034555|-0.479361|-0.083447|-0.00850566|0.21369,13252.715019015086,-85.17422414487919
train_day_2_test_3_4,ROBOT_IRONING,xret5,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL|SLEEP_POD_NYLON|MICROCHIP_CIRCLE,5,297.4914381705298,365.41207398687703,0.9981049061245486,5535.5,0.5911469457496796,9364,2.2,1,"{3: -4318.0, 4: 9853.5}",5,-0.0180503|0.430905|0.70745|0.454637|0.18308,-7248.129369004852,-10.689075767420945
train_day_2_test_3_4,ROBOT_IRONING,ridge8,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M|PANEL_1X4|MICROCHIP_OVAL|TRANSLATOR_ECLIPSE_CHARCOAL|MICROCHIP_RECTANGLE|PEBBLES_XS,8,150.31282161842077,116.31326708481171,0.9940584083493085,78090.5,5.8639708643087785,13317,1.8,1,"{3: 67231.0, 4: 10859.5}",7,0.106639|-0.00940971|-0.208786|0.314477|-0.248996|0.417507|0.393162|0.433632,-2141.4458459906505,10.808564359972479
train_day_2_test_3_4,ROBOT_LAUNDRY,cat4,ROBOT_DISHES|ROBOT_IRONING|ROBOT_MOPPING|ROBOT_VACUUMING,4,143.42786023145575,242.20999005903897,0.9971423296168392,-23098.0,-1.4744972869454198,15665,1.2,1,"{3: 22310.0, 4: -45408.0}",0,-0.0400405|-0.416214|-0.0724836|0.263639,12740.450166396924,24.69522198330742
train_day_2_test_3_4,ROBOT_LAUNDRY,lev2,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING,2,161.14378799607093,312.84729261125045,0.9977868439579293,-258.5,-0.017114671610169493,15104,0.8,1,"{3: 45149.5, 4: -45408.0}",1,0.305018|0.335851,3615.619408803508,-8.392385079804626
train_day_2_test_3_4,ROBOT_LAUNDRY,ret2,PEBBLES_XS|PANEL_1X2,2,234.13165135184815,551.8302601515047,0.9987447008872405,-21731.5,-1.3785523978685612,15764,1.0,1,"{3: 23676.5, 4: -45408.0}",2,0.0631434|-0.405432,13436.107278488578,-57.36503900459866
train_day_2_test_3_4,ROBOT_LAUNDRY,lev3,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING|ROBOT_MOPPING,3,139.7296253163431,281.10827052294195,0.9975372716288403,44020.5,2.5918805934997646,16984,0.8,1,"{3: 85953.5, 4: -41933.0}",1,0.378825|0.272038|-0.218755,5724.200164203751,-2.864853942213813
train_day_2_test_3_4,ROBOT_LAUNDRY,ret3,PEBBLES_XS|PANEL_1X2|GALAXY_SOUNDS_SOLAR_WINDS,3,253.1064892748175,487.6797090675059,0.9985796931669744,-60379.0,-3.3450969529085874,18050,1.0,1,"{3: -14971.0, 4: -45408.0}",3,-0.0129166|-0.417612|0.214347,12089.75666467969,-29.869901374151596
train_day_2_test_3_4,ROBOT_LAUNDRY,lev4,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING|ROBOT_MOPPING|TRANSLATOR_SPACE_GRAY,4,141.00404093824702,284.25911526317986,0.9975645362525306,31546.5,1.905096926142883,16559,1.0,1,"{3: 69960.5, 4: -38414.0}",2,0.328554|0.246851|-0.247184|-0.132876,8116.970537442654,-0.3312279437377583
