sym,i1,i3,total,d1,d2,d3,rc,path
VEV_5200,-1.0,-2.0,740405.0,271556.0,198133.0,270716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i3m2p0.py
VEV_4500,-1.0,-1.5,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m1p0_i3m1p5.py
VEV_4500,-1.0,-1.0,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m1p0_i3m1p0.py
VEV_4500,-1.0,-0.5,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m1p0_i3m0p5.py
VEV_4500,-1.0,0,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m1p0_i30.py
VEV_4500,-0.75,0,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m0p75_i30.py
VEV_4500,-0.75,0.5,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m0p75_i30p5.py
VEV_4500,-0.75,1.0,740369.0,272789.0,203961.0,263619.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i1m0p75_i31p0.py
VEV_4000,-1.0,-1.0,740365.0,272823.0,203901.0,263641.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i1m1p0_i3m1p0.py
VEV_4000,-1.0,-0.5,740365.0,272823.0,203901.0,263641.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i1m1p0_i3m0p5.py
VEV_5200,-1.0,0,740354.0,271617.0,198021.0,270716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i30.py
VEV_4000,0.25,-1.0,740315.0,273045.0,203709.0,263561.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p25_i3m1p0.py
HYDROGEL_PACK,0.25,-2.0,740312.0,272437.0,204005.0,263870.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i10p25_i3m2p0.py
VEV_4000,0.25,-2.0,740311.0,273255.0,203571.0,263485.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p25_i3m2p0.py
VEV_4500,0.5,-0.5,740304.0,273155.0,203323.0,263826.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i10p5_i3m0p5.py
VEV_5200,-1.0,0.5,740286.0,271617.0,198021.0,270648.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i30p5.py
VEV_5200,-0.5,-1.5,740263.0,272539.0,201765.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i3m1p5.py
VEV_5200,-0.5,-1.0,740263.0,272539.0,201765.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i3m1p0.py
VEV_5200,-0.5,-0.5,740263.0,272539.0,201765.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i3m0p5.py
VEV_5200,-0.5,0,740263.0,272539.0,201765.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i30.py
VEV_5200,-0.5,0.5,740263.0,272539.0,201765.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i30p5.py
VEV_5200,-0.5,1.0,740263.0,272539.0,201765.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i31p0.py
HYDROGEL_PACK,0.5,0,740254.0,272635.0,203490.0,264129.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i10p5_i30.py
VEV_5200,-1.0,-1.0,740247.0,271510.0,198021.0,270716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i3m1p0.py
VEV_5200,-1.0,-0.5,740247.0,271510.0,198021.0,270716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i3m0p5.py
VEV_5200,-0.5,-2.0,740245.0,272539.0,201747.0,265959.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p5_i3m2p0.py
VEV_5000,-0.25,0.5,740243.0,272321.0,203906.0,264016.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p25_i30p5.py
VEV_5000,-0.25,1.0,740243.0,272321.0,203906.0,264016.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p25_i31p0.py
HYDROGEL_PACK,-1.0,1.0,740241.0,272400.0,203467.0,264374.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m1p0_i31p0.py
VEV_5400,-0.5,0.5,740239.0,272633.0,203624.0,263982.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i30p5.py
VEV_4000,-1.0,0,740194.0,272823.0,203901.0,263470.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i1m1p0_i30.py
VEV_5200,-1.0,1.0,740179.0,271617.0,198021.0,270541.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i31p0.py
VEV_5400,-0.5,0,740160.0,272616.0,203615.0,263929.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i30.py
VEV_5400,-0.5,-0.5,740143.0,272616.0,203615.0,263912.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i3m0p5.py
HYDROGEL_PACK,-0.75,-2.0,740137.0,273020.0,202810.0,264307.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i3m2p0.py
VEV_5400,-0.5,1.0,740131.0,272616.0,203533.0,263982.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i31p0.py
VEV_5400,-0.5,-1.0,740114.0,272616.0,203586.0,263912.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i3m1p0.py
VEV_4500,0.5,-1.0,740105.0,273155.0,203323.0,263627.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i10p5_i3m1p0.py
VEV_4000,0.25,-1.5,740101.0,273045.0,203571.0,263485.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p25_i3m1p5.py
HYDROGEL_PACK,-1.0,0,740087.0,272916.0,203467.0,263704.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m1p0_i30.py
HYDROGEL_PACK,-1.0,0.5,740087.0,272916.0,203467.0,263704.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m1p0_i30p5.py
HYDROGEL_PACK,-0.75,1.0,740087.0,272916.0,203467.0,263704.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i31p0.py
VEV_4500,0.5,-1.5,740086.0,272863.0,203323.0,263900.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i10p5_i3m1p5.py
VEV_5200,-1.0,-1.5,740082.0,271345.0,198021.0,270716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m1p0_i3m1p5.py
VEV_4000,0.5,1.0,740070.0,273084.0,203190.0,263796.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i31p0.py
VEV_5400,-0.5,-1.5,740063.0,272616.0,203535.0,263912.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i3m1p5.py
VELVETFRUIT_EXTRACT,-0.25,1.0,740000.0,272534.0,203792.0,263674.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p25_i31p0.py
VEV_4000,0.5,-0.5,739977.0,273255.0,202988.0,263734.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i3m0p5.py
VEV_4500,0.5,-2.0,739968.0,272897.0,203127.0,263944.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4500_i10p5_i3m2p0.py
VEV_5400,-0.5,-2.0,739944.0,272616.0,203464.0,263864.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p5_i3m2p0.py
VEV_4000,-1.0,0.5,739927.0,272640.0,203817.0,263470.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i1m1p0_i30p5.py
VEV_4000,-1.0,1.0,739927.0,272640.0,203817.0,263470.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i1m1p0_i31p0.py
HYDROGEL_PACK,-0.75,-1.5,739897.0,273002.0,202588.0,264307.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i3m1p5.py
VEV_4000,0.5,0.5,739880.0,273045.0,203190.0,263645.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i30p5.py
HYDROGEL_PACK,-0.5,0,739822.0,273006.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p5_i30.py
VEV_5200,-0.75,-0.5,739814.0,271717.0,200135.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i3m0p5.py
HYDROGEL_PACK,0.5,-0.5,739806.0,271976.0,204005.0,263825.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i10p5_i3m0p5.py
VEV_5300,0.5,1.0,739800.0,272168.0,203693.0,263939.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i31p0.py
HYDROGEL_PACK,-1.0,-1.0,739787.0,272971.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m1p0_i3m1p0.py
HYDROGEL_PACK,-0.75,0,739787.0,272971.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i30.py
VEV_4000,0.5,0,739727.0,273125.0,203036.0,263566.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i30.py
HYDROGEL_PACK,-1.0,-2.0,739725.0,272909.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m1p0_i3m2p0.py
HYDROGEL_PACK,-1.0,-1.5,739725.0,272909.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m1p0_i3m1p5.py
HYDROGEL_PACK,-0.75,-1.0,739725.0,272909.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i3m1p0.py
HYDROGEL_PACK,-0.75,-0.5,739725.0,272909.0,202588.0,264228.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i3m0p5.py
VEV_5300,0.5,0.5,739717.0,272168.0,203693.0,263856.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i30p5.py
VEV_5200,-0.75,-1.5,739690.0,271593.0,200135.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i3m1p5.py
VEV_5200,-0.75,-1.0,739690.0,271593.0,200135.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i3m1p0.py
VEV_5400,0.5,-0.5,739688.0,272735.0,203036.0,263917.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i3m0p5.py
VEV_5200,-0.75,0,739673.0,271717.0,199994.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i30.py
VEV_5200,-0.75,-2.0,739651.0,271554.0,200135.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i3m2p0.py
VEV_5200,0.25,-2.0,739646.0,273342.0,202367.0,263937.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i3m2p0.py
VEV_5400,0.5,0,739643.0,272701.0,202988.0,263954.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i30.py
VEV_5300,0.5,-2.0,739627.0,272268.0,203640.0,263719.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i3m2p0.py
VEV_5400,0.5,0.5,739609.0,272684.0,202971.0,263954.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i30p5.py
VEV_5400,0.5,1.0,739609.0,272684.0,202971.0,263954.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i31p0.py
VEV_5400,0.5,-1.0,739603.0,272735.0,203019.0,263849.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i3m1p0.py
VEV_5300,0.5,0,739591.0,272168.0,203640.0,263783.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i30.py
VEV_5300,0.5,-1.0,739527.0,272168.0,203640.0,263719.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i3m1p0.py
VEV_5300,0.5,-0.5,739527.0,272168.0,203640.0,263719.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i3m0p5.py
VEV_5300,0.5,-1.5,739510.0,272151.0,203640.0,263719.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i10p5_i3m1p5.py
VEV_5200,-0.75,0.5,739481.0,271525.0,199994.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i30p5.py
VEV_5200,-0.75,1.0,739481.0,271525.0,199994.0,267962.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i1m0p75_i31p0.py
VEV_4000,0.5,-1.0,739471.0,273112.0,202988.0,263371.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i3m1p0.py
VEV_5200,0.25,-1.5,739470.0,273451.0,202367.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i3m1p5.py
VEV_5300,-0.75,-2.0,739430.0,271704.0,203639.0,264087.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i3m2p0.py
HYDROGEL_PACK,-0.5,0.5,739422.0,272947.0,202588.0,263887.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p5_i30p5.py
VEV_5300,-0.75,-1.5,739413.0,271704.0,203622.0,264087.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i3m1p5.py
VEV_5300,-0.75,-1.0,739413.0,271704.0,203622.0,264087.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i3m1p0.py
VEV_5400,0.5,-1.5,739407.0,272594.0,202981.0,263832.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i3m1p5.py
VEV_5400,-0.75,1.0,739359.0,272310.0,203152.0,263897.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i31p0.py
VEV_5400,-0.75,0.5,739341.0,272310.0,203168.0,263863.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i30p5.py
VEV_5400,0.5,-2.0,739339.0,272594.0,202913.0,263832.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i10p5_i3m2p0.py
VEV_5400,-0.75,0,739334.0,272310.0,203202.0,263822.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i30.py
VEV_5200,0.25,-0.5,739272.0,273122.0,202498.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i3m0p5.py
VEV_5200,0.25,0,739272.0,273122.0,202498.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i30.py
VEV_5200,0.25,0.5,739272.0,273122.0,202498.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i30p5.py
VEV_5400,-0.75,-1.0,739266.0,272310.0,203134.0,263822.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i3m1p0.py
VEV_5400,-0.75,-0.5,739266.0,272310.0,203134.0,263822.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i3m0p5.py
VEV_5300,-0.75,0,739260.0,271721.0,203537.0,264002.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i30.py
VEV_5300,-0.75,0.5,739260.0,271721.0,203537.0,264002.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i30p5.py
HYDROGEL_PACK,0.5,-1.0,739252.0,271754.0,204005.0,263493.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i10p5_i3m1p0.py
VEV_5300,-0.75,-0.5,739243.0,271704.0,203537.0,264002.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i3m0p5.py
VEV_5200,0.25,1.0,739233.0,273083.0,202498.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i31p0.py
VEV_5400,-0.75,-1.5,739232.0,272310.0,203100.0,263822.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i3m1p5.py
HYDROGEL_PACK,-0.75,0.5,739208.0,272916.0,202588.0,263704.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p75_i30p5.py
VEV_5300,-0.75,1.0,739175.0,271636.0,203537.0,264002.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m0p75_i31p0.py
HYDROGEL_PACK,-0.5,1.0,739146.0,272854.0,202588.0,263704.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i1m0p5_i31p0.py
VEV_5200,0.25,-1.0,739141.0,273122.0,202367.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p25_i3m1p0.py
VEV_5400,-0.75,-2.0,739104.0,272310.0,203004.0,263790.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m0p75_i3m2p0.py
VEV_4000,0.5,-1.5,739085.0,273002.0,202988.0,263095.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i3m1p5.py
VEV_5000,-0.5,-2.0,738991.0,275544.0,202684.0,260763.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i3m2p0.py
HYDROGEL_PACK,0.5,-1.5,738951.0,271754.0,204005.0,263192.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i10p5_i3m1p5.py
VEV_4000,0.5,-2.0,738940.0,272859.0,202988.0,263093.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV4000_i10p5_i3m2p0.py
VELVETFRUIT_EXTRACT,0.25,1.0,738886.0,271608.0,203431.0,263847.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i31p0.py
VELVETFRUIT_EXTRACT,0.25,0.5,738766.0,271570.0,203431.0,263765.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i30p5.py
VEV_5000,-0.5,-1.5,738473.0,274948.0,202684.0,260841.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i3m1p5.py
HYDROGEL_PACK,0.5,-2.0,738411.0,271496.0,203659.0,263256.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/HYDROGELPACK_i10p5_i3m2p0.py
VEV_5000,-0.5,-1.0,738411.0,274886.0,202684.0,260841.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i3m1p0.py
VEV_5000,-0.5,1.0,738375.0,275446.0,202684.0,260245.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i31p0.py
VEV_5000,0,-2.0,738367.0,268461.0,203784.0,266122.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i3m2p0.py
VEV_5000,-0.5,-0.5,738262.0,274886.0,202684.0,260692.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i3m0p5.py
VELVETFRUIT_EXTRACT,0.25,0,738247.0,271453.0,203233.0,263561.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i30.py
VEV_5000,-0.5,0,738138.0,274886.0,202684.0,260568.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i30.py
VEV_5000,0,0,738128.0,267823.0,203992.0,266313.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i30.py
VEV_5000,0,0.5,738128.0,267823.0,203992.0,266313.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i30p5.py
VELVETFRUIT_EXTRACT,0.25,-0.5,738106.0,271332.0,203219.0,263555.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i3m0p5.py
VEV_5000,0,-1.5,737994.0,267990.0,203882.0,266122.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i3m1p5.py
VEV_5000,0,-0.5,737993.0,267752.0,203992.0,266249.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i3m0p5.py
VELVETFRUIT_EXTRACT,0.25,-1.0,737915.0,271535.0,203172.0,263208.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i3m1p0.py
VEV_5000,0,-1.0,737904.0,267663.0,203992.0,266249.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i3m1p0.py
VEV_5000,-0.5,0.5,737815.0,274886.0,202684.0,260245.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p5_i30p5.py
VEV_5400,-1.0,-1.0,737670.0,272179.0,201839.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i3m1p0.py
VEV_5400,-1.0,-1.5,737625.0,272179.0,201835.0,263611.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i3m1p5.py
VELVETFRUIT_EXTRACT,0.25,-1.5,737620.0,271372.0,203172.0,263076.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i3m1p5.py
VEV_5400,-1.0,-2.0,737608.0,272179.0,201818.0,263611.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i3m2p0.py
VEV_5400,-1.0,-0.5,737602.0,272094.0,201856.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i3m0p5.py
VEV_5300,-1.0,-2.0,737581.0,271045.0,202969.0,263567.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i3m2p0.py
