product,k_micro,k_imbalance,threshold,active_rate,corr,hit_rate,proxy_pnl,mean_abs_signal
HYDROGEL_PACK,1.0,0.0,0.15,0.03203333333333333,0.29698147543165543,0.9739854318418314,4454.982687281264,0.037164023505816476
HYDROGEL_PACK,1.0,0.0,0.2,0.03136666666666667,0.29606394841751166,0.973432518597237,4440.267148434129,0.037164023505816476
HYDROGEL_PACK,1.0,0.25,0.0,1.0,0.29877070488638785,0.9737373737373738,4541.18505234986,0.03787457139478623
HYDROGEL_PACK,1.0,0.25,0.05,0.03203333333333333,0.29854087111166827,0.9739854318418314,4537.651526436463,0.03787457139478623
HYDROGEL_PACK,1.0,0.25,0.1,0.03203333333333333,0.29854087111166827,0.9739854318418314,4537.651526436463,0.03787457139478623
HYDROGEL_PACK,1.0,0.25,0.15,0.03203333333333333,0.29854087111166827,0.9739854318418314,4537.651526436463,0.03787457139478623
HYDROGEL_PACK,1.0,0.25,0.2,0.031933333333333334,0.29837891492629187,0.9739039665970772,4535.032565083811,0.03787457139478623
HYDROGEL_PACK,1.0,0.5,0.0,1.0,0.3004756071186371,0.9737373737373738,4627.387417418602,0.0385851192837578
HYDROGEL_PACK,1.0,0.5,0.05,0.033,0.3004756071186371,0.9737373737373738,4627.387417418602,0.0385851192837578
HYDROGEL_PACK,1.0,0.5,0.1,0.03203333333333333,0.3000270568545355,0.9739854318418314,4620.320365591733,0.0385851192837578
HYDROGEL_PACK,1.0,0.5,0.15,0.03203333333333333,0.3000270568545355,0.9739854318418314,4620.320365591733,0.0385851192837578
HYDROGEL_PACK,1.0,0.5,0.2,0.03203333333333333,0.3000270568545355,0.9739854318418314,4620.320365591733,0.0385851192837578
HYDROGEL_PACK,1.0,0.75,0.0,1.0,0.3021002548413112,0.9737373737373738,4713.589782487928,0.03929566717273422
HYDROGEL_PACK,1.0,0.75,0.05,0.033,0.3021002548413112,0.9737373737373738,4713.589782487928,0.03929566717273422
HYDROGEL_PACK,1.0,0.75,0.1,0.03233333333333333,0.3016577100875873,0.9731958762886598,4706.463303846735,0.03929566717273422
HYDROGEL_PACK,1.0,0.75,0.15,0.03203333333333333,0.3014436274674063,0.9739854318418314,4702.989204747635,0.03929566717273422
HYDROGEL_PACK,1.0,0.75,0.2,0.03203333333333333,0.3014436274674063,0.9739854318418314,4702.989204747635,0.03929566717273422
HYDROGEL_PACK,1.0,1.0,0.0,1.0,0.3036485410702235,0.9737373737373738,4799.792147557555,0.04000621506171265
HYDROGEL_PACK,1.0,1.0,0.05,0.033,0.3036485410702235,0.9737373737373738,4799.792147557555,0.04000621506171265
HYDROGEL_PACK,1.0,1.0,0.1,0.033,0.3036485410702235,0.9737373737373738,4799.792147557555,0.04000621506171265
HYDROGEL_PACK,1.0,1.0,0.15,0.03203333333333333,0.30279400792324845,0.9739854318418314,4785.658043903882,0.04000621506171265
HYDROGEL_PACK,1.0,1.0,0.2,0.03203333333333333,0.30279400792324845,0.9739854318418314,4785.658043903882,0.04000621506171265
HYDROGEL_PACK,1.5,0.0,0.0,1.0,0.2969814754316593,0.9739854318418314,6682.474030921882,0.05574603525872438
HYDROGEL_PACK,1.5,0.0,0.05,0.03203333333333333,0.2969814754316593,0.9739854318418314,6682.474030921882,0.05574603525872438
HYDROGEL_PACK,1.5,0.0,0.1,0.03203333333333333,0.2969814754316593,0.9739854318418314,6682.474030921882,0.05574603525872438
HYDROGEL_PACK,1.5,0.0,0.15,0.03203333333333333,0.2969814754316593,0.9739854318418314,6682.474030921882,0.05574603525872438
HYDROGEL_PACK,1.5,0.0,0.2,0.03203333333333333,0.2969814754316593,0.9739854318418314,6682.474030921882,0.05574603525872438
HYDROGEL_PACK,1.5,0.25,0.0,1.0,0.29818387112391814,0.9737373737373738,6768.676395990478,0.05645658314769413
